Transaction_ID,Timestamp,Stock_ID,Buyer_ID,Seller_ID,Price,Volume,Transaction_Amount,Memo
M_001047,2020-10-03T12:25:33,STK_001,USR_004,USR_005,3609.11,73,263465.03,Normal
M_001052,2020-10-03T15:05:00,STK_003,USR_003,USR_004,2145.24,1392,2986174.08,MM_Balance
M_001049,2020-10-03T15:12:00,STK_003,USR_004,USR_003,2145.24,2917,6257665.08,MM_Balance
M_001050,2020-10-03T15:14:00,STK_004,USR_003,USR_004,1928.20,1019,1964835.80,MM_Balance
M_001051,2020-10-03T15:17:00,STK_002,USR_003,USR_004,1437.20,2553,3669171.60,MM_Balance
M_001048,2020-10-03T15:29:00,STK_002,USR_004,USR_003,1437.20,1255,1803686.00,MM_Balance
M_001053,2020-10-03T15:45:00,STK_004,USR_004,USR_003,1928.20,1019,1964835.80,MM_Balance
M_001054,2020-10-04T14:08:57,STK_003,USR_009,USR_004,1899.35,97,184236.95,Normal
M_001060,2020-10-04T15:27:00,STK_004,USR_004,USR_003,1931.44,1004,1939165.76,MM_Balance
M_001056,2020-10-04T15:33:00,STK_003,USR_004,USR_003,2138.90,2593,5546167.70,MM_Balance
M_001059,2020-10-04T15:35:00,STK_003,USR_003,USR_004,2138.90,2394,5120526.60,MM_Balance
M_001058,2020-10-04T15:44:00,STK_002,USR_003,USR_004,1442.06,2986,4305991.16,MM_Balance
M_001057,2020-10-04T15:54:00,STK_004,USR_003,USR_004,1931.44,1392,2688564.48,MM_Balance
M_001055,2020-10-04T15:59:00,STK_002,USR_004,USR_003,1442.06,1531,2207793.86,MM_Balance
M_001061,2020-10-05T15:00:00,STK_002,USR_004,USR_003,1461.05,1647,2406349.35,MM_Balance
M_001065,2020-10-05T15:04:00,STK_003,USR_003,USR_004,2136.38,2961,6325821.18,MM_Balance
M_001066,2020-10-05T15:10:00,STK_004,USR_004,USR_003,1890.46,1403,2652315.38,MM_Balance
M_001064,2020-10-05T15:14:00,STK_002,USR_003,USR_004,1461.05,2510,3667235.50,MM_Balance
M_001062,2020-10-05T15:21:00,STK_003,USR_004,USR_003,2136.38,1398,2986659.24,MM_Balance
M_001063,2020-10-05T15:36:00,STK_004,USR_003,USR_004,1890.46,1305,2467050.30,MM_Balance
M_001070,2020-10-06T15:03:00,STK_002,USR_003,USR_004,1460.72,2995,4374856.40,MM_Balance
M_001068,2020-10-06T15:06:00,STK_003,USR_004,USR_003,2115.03,2564,5422936.92,MM_Balance
M_001069,2020-10-06T15:07:00,STK_004,USR_003,USR_004,1880.92,1403,2638930.76,MM_Balance
M_001072,2020-10-06T15:08:00,STK_004,USR_004,USR_003,1880.92,1693,3184397.56,MM_Balance
M_001071,2020-10-06T15:20:00,STK_003,USR_003,USR_004,2115.03,1772,3747833.16,MM_Balance
M_001067,2020-10-06T15:38:00,STK_002,USR_004,USR_003,1460.72,2588,3780343.36,MM_Balance
M_001073,2020-10-07T13:13:31,STK_004,USR_003,USR_010,1898.40,15,28476.00,Normal
M_001076,2020-10-07T15:00:00,STK_004,USR_003,USR_004,1873.55,1210,2266995.50,MM_Balance
M_001075,2020-10-07T15:12:00,STK_003,USR_004,USR_003,2107.27,2203,4642315.81,MM_Balance
M_001079,2020-10-07T15:32:00,STK_004,USR_004,USR_003,1873.55,1225,2295098.75,MM_Balance
M_001074,2020-10-07T15:33:00,STK_002,USR_004,USR_003,1457.23,1929,2810996.67,MM_Balance
M_001078,2020-10-07T15:36:00,STK_003,USR_003,USR_004,2107.27,2852,6009934.04,MM_Balance
M_001077,2020-10-07T15:50:00,STK_002,USR_003,USR_004,1457.23,2214,3226307.22,MM_Balance
M_001084,2020-10-08T15:04:00,STK_003,USR_003,USR_004,2139.33,2608,5579372.64,MM_Balance
M_001083,2020-10-08T15:12:00,STK_002,USR_003,USR_004,1474.97,2999,4423435.03,MM_Balance
M_001081,2020-10-08T15:15:00,STK_003,USR_004,USR_003,2139.33,1117,2389631.61,MM_Balance
M_001082,2020-10-08T15:22:00,STK_004,USR_003,USR_004,1892.25,1708,3231963.00,MM_Balance
M_001080,2020-10-08T15:37:00,STK_002,USR_004,USR_003,1474.97,2060,3038438.20,MM_Balance
M_001085,2020-10-08T15:42:00,STK_004,USR_004,USR_003,1892.25,1387,2624550.75,MM_Balance
M_001086,2020-10-09T13:14:47,STK_002,USR_005,USR_003,1382.07,124,171376.68,Normal
M_001089,2020-10-09T15:00:00,STK_004,USR_003,USR_004,1869.94,1387,2593606.78,MM_Balance
M_001090,2020-10-09T15:04:00,STK_002,USR_003,USR_004,1461.64,1020,1490872.80,MM_Balance
M_001092,2020-10-09T15:18:00,STK_004,USR_004,USR_003,1869.94,1291,2414092.54,MM_Balance
M_001088,2020-10-09T15:25:00,STK_003,USR_004,USR_003,2146.27,1420,3047703.40,MM_Balance
M_001091,2020-10-09T15:35:00,STK_003,USR_003,USR_004,2146.27,1061,2277192.47,MM_Balance
M_001087,2020-10-09T15:47:00,STK_002,USR_004,USR_003,1461.64,2653,3877730.92,MM_Balance
M_001098,2020-10-10T15:10:00,STK_004,USR_004,USR_003,1880.91,1708,3212594.28,MM_Balance
M_001096,2020-10-10T15:29:00,STK_002,USR_003,USR_004,1465.78,1624,2380426.72,MM_Balance
M_001094,2020-10-10T15:41:00,STK_003,USR_004,USR_003,2140.71,1776,3801900.96,MM_Balance
M_001097,2020-10-10T15:51:00,STK_003,USR_003,USR_004,2140.71,1757,3761227.47,MM_Balance
M_001093,2020-10-10T15:53:00,STK_002,USR_004,USR_003,1465.78,1042,1527342.76,MM_Balance
M_001095,2020-10-10T15:59:00,STK_004,USR_003,USR_004,1880.91,1291,2428254.81,MM_Balance
M_001099,2020-10-11T10:21:08,STK_005,USR_003,USR_008,4735.17,171,809714.07,Normal
M_001101,2020-10-11T15:08:00,STK_003,USR_004,USR_003,2143.42,2787,5973711.54,MM_Balance
M_001103,2020-10-11T15:30:00,STK_002,USR_003,USR_004,1446.05,2606,3768406.30,MM_Balance
M_001104,2020-10-11T15:32:00,STK_003,USR_003,USR_004,2143.42,1342,2876469.64,MM_Balance
M_001102,2020-10-11T15:46:00,STK_004,USR_003,USR_004,1917.38,1428,2738018.64,MM_Balance
M_001100,2020-10-11T15:50:00,STK_002,USR_004,USR_003,1446.05,2289,3310008.45,MM_Balance
M_001105,2020-10-11T15:56:00,STK_004,USR_004,USR_003,1917.38,1428,2738018.64,MM_Balance
M_001110,2020-10-12T15:10:00,STK_003,USR_003,USR_004,2150.93,2170,4667518.10,MM_Balance
M_001108,2020-10-12T15:13:00,STK_004,USR_003,USR_004,1926.76,1708,3290906.08,MM_Balance
M_001111,2020-10-12T15:35:00,STK_004,USR_004,USR_003,1926.76,1521,2930601.96,MM_Balance
M_001107,2020-10-12T15:55:00,STK_003,USR_004,USR_003,2150.93,1925,4140540.25,MM_Balance
M_001109,2020-10-12T15:56:00,STK_002,USR_003,USR_004,1448.65,1870,2708975.50,MM_Balance
M_001106,2020-10-12T15:57:00,STK_002,USR_004,USR_003,1448.65,1449,2099093.85,MM_Balance
M_001113,2020-10-13T15:04:00,STK_003,USR_004,USR_003,2145.74,2321,4980262.54,MM_Balance
M_001114,2020-10-13T15:05:00,STK_004,USR_003,USR_004,1939.72,1521,2950314.12,MM_Balance
M_001117,2020-10-13T15:07:00,STK_004,USR_004,USR_003,1939.72,1201,2329603.72,MM_Balance
M_001112,2020-10-13T15:14:00,STK_002,USR_004,USR_003,1454.58,1904,2769520.32,MM_Balance
M_001116,2020-10-13T15:17:00,STK_003,USR_003,USR_004,2145.74,2609,5598235.66,MM_Balance
M_001115,2020-10-13T15:32:00,STK_002,USR_003,USR_004,1454.58,2725,3963730.50,MM_Balance
M_001118,2020-10-14T11:33:55,STK_005,USR_008,USR_004,4751.15,14,66516.10,Normal
M_001122,2020-10-14T15:14:00,STK_002,USR_003,USR_004,1440.41,1971,2839048.11,MM_Balance
M_001120,2020-10-14T15:25:00,STK_003,USR_004,USR_003,2169.50,2772,6013854.00,MM_Balance
M_001119,2020-10-14T15:41:00,STK_002,USR_004,USR_003,1440.41,1966,2831846.06,MM_Balance
M_001121,2020-10-14T15:46:00,STK_004,USR_003,USR_004,1937.39,1201,2326805.39,MM_Balance
M_001124,2020-10-14T15:50:00,STK_004,USR_004,USR_003,1937.39,1697,3287750.83,MM_Balance
M_001123,2020-10-14T15:52:00,STK_003,USR_003,USR_004,2169.50,2479,5378190.50,MM_Balance
M_001125,2020-10-15T09:05:17,STK_002,USR_005,USR_003,1358.98,166,225590.68,Normal
M_001128,2020-10-15T15:08:00,STK_004,USR_003,USR_004,1941.08,1697,3294012.76,MM_Balance
M_001130,2020-10-15T15:13:00,STK_003,USR_003,USR_004,2176.70,1780,3874526.00,MM_Balance
M_001129,2020-10-15T15:21:00,STK_002,USR_003,USR_004,1439.10,2951,4246784.10,MM_Balance
M_001131,2020-10-15T15:34:00,STK_004,USR_004,USR_003,1941.08,1130,2193420.40,MM_Balance
M_001126,2020-10-15T15:37:00,STK_002,USR_004,USR_003,1439.10,1667,2398979.70,MM_Balance
M_001127,2020-10-15T15:50:00,STK_003,USR_004,USR_003,2176.70,2162,4706025.40,MM_Balance
M_001132,2020-10-16T11:07:16,STK_002,USR_003,USR_005,1354.22,207,280323.54,Normal
M_001133,2020-10-16T15:00:00,STK_002,USR_004,USR_003,1435.37,2061,2958297.57,MM_Balance
M_001135,2020-10-16T15:10:00,STK_004,USR_003,USR_004,1953.02,1130,2206912.60,MM_Balance
M_001136,2020-10-16T15:34:00,STK_002,USR_003,USR_004,1435.37,1264,1814307.68,MM_Balance
M_001137,2020-10-16T15:47:00,STK_003,USR_003,USR_004,2192.78,1979,4339511.62,MM_Balance
M_001134,2020-10-16T15:55:00,STK_003,USR_004,USR_003,2192.78,1669,3659749.82,MM_Balance
M_001138,2020-10-16T15:57:00,STK_004,USR_004,USR_003,1953.02,1708,3335758.16,MM_Balance
M_001139,2020-10-17T14:30:19,STK_002,USR_008,USR_004,1402.58,42,58908.36,Normal
M_001141,2020-10-17T15:05:00,STK_003,USR_004,USR_003,2200.84,2509,5521907.56,MM_Balance
M_001145,2020-10-17T15:15:00,STK_004,USR_004,USR_003,1988.92,1708,3397075.36,MM_Balance
M_001140,2020-10-17T15:29:00,STK_002,USR_004,USR_003,1446.97,1942,2810015.74,MM_Balance
M_001144,2020-10-17T15:39:00,STK_003,USR_003,USR_004,2200.84,1800,3961512.00,MM_Balance
M_001143,2020-10-17T15:44:00,STK_002,USR_003,USR_004,1446.97,1710,2474318.70,MM_Balance
M_001142,2020-10-17T15:56:00,STK_004,USR_003,USR_004,1988.92,1708,3397075.36,MM_Balance
M_001148,2020-10-18T15:04:00,STK_004,USR_003,USR_004,1956.78,1708,3342180.24,MM_Balance
M_001151,2020-10-18T15:13:00,STK_004,USR_004,USR_003,1956.78,1517,2968435.26,MM_Balance
M_001150,2020-10-18T15:28:00,STK_003,USR_003,USR_004,2218.44,1839,4079711.16,MM_Balance
M_001146,2020-10-18T15:31:00,STK_002,USR_004,USR_003,1442.58,2861,4127221.38,MM_Balance
M_001147,2020-10-18T15:35:00,STK_003,USR_004,USR_003,2218.44,2560,5679206.40,MM_Balance
M_001149,2020-10-18T15:49:00,STK_002,USR_003,USR_004,1442.58,2033,2932765.14,MM_Balance
M_001153,2020-10-19T11:32:26,STK_005,USR_003,USR_006,4685.43,210,983940.30,Normal
M_001154,2020-10-19T12:33:27,STK_001,USR_003,USR_002,3748.54,9819,36806914.26,Normal
M_001152,2020-10-19T13:13:32,STK_001,USR_010,USR_003,3753.82,177,664426.14,Normal
M_001156,2020-10-19T15:17:00,STK_002,USR_004,USR_003,1456.29,2387,3476164.23,MM_Balance
M_001157,2020-10-19T15:22:00,STK_003,USR_004,USR_003,2256.39,1902,4291653.78,MM_Balance
M_001161,2020-10-19T15:40:00,STK_004,USR_004,USR_003,1954.73,1634,3194028.82,MM_Balance
M_001155,2020-10-19T15:42:00,STK_001,USR_004,USR_003,3744.82,1158,4336501.56,MM_Balance
M_001159,2020-10-19T15:43:00,STK_002,USR_003,USR_004,1456.29,2828,4118388.12,MM_Balance
M_001160,2020-10-19T15:44:00,STK_003,USR_003,USR_004,2256.39,1905,4298422.95,MM_Balance
M_001158,2020-10-19T15:45:00,STK_004,USR_003,USR_004,1954.73,1443,2820675.39,MM_Balance
M_001163,2020-10-20T09:34:30,STK_001,USR_001,USR_003,3661.04,10523,38525123.92,Normal
M_001162,2020-10-20T11:10:16,STK_004,USR_003,USR_010,1967.33,137,269524.21,Normal
M_001167,2020-10-20T15:13:00,STK_004,USR_003,USR_004,1958.44,1708,3345015.52,MM_Balance
M_001169,2020-10-20T15:13:00,STK_003,USR_003,USR_004,2267.70,1475,3344857.50,MM_Balance
M_001165,2020-10-20T15:20:00,STK_002,USR_004,USR_003,1470.49,2670,3926208.30,MM_Balance
M_001170,2020-10-20T15:20:00,STK_004,USR_004,USR_003,1958.44,1730,3388101.20,MM_Balance
M_001164,2020-10-20T15:26:00,STK_001,USR_003,USR_004,3753.74,1090,4091576.60,MM_Balance
M_001168,2020-10-20T15:27:00,STK_002,USR_003,USR_004,1470.49,2922,4296771.78,MM_Balance
M_001166,2020-10-20T15:40:00,STK_003,USR_004,USR_003,2267.70,2151,4877822.70,MM_Balance
M_001171,2020-10-21T13:32:50,STK_002,USR_010,USR_004,1401.37,164,229824.68,Normal
M_001172,2020-10-21T14:27:36,STK_005,USR_006,USR_003,4726.77,138,652294.26,Normal
M_001174,2020-10-21T15:11:00,STK_003,USR_004,USR_003,2279.29,1680,3829207.20,MM_Balance
M_001176,2020-10-21T15:21:00,STK_002,USR_003,USR_004,1443.57,1138,1642782.66,MM_Balance
M_001178,2020-10-21T15:32:00,STK_004,USR_004,USR_003,1985.34,1783,3539861.22,MM_Balance
M_001175,2020-10-21T15:42:00,STK_004,USR_003,USR_004,1985.34,1730,3434638.20,MM_Balance
M_001177,2020-10-21T15:58:00,STK_003,USR_003,USR_004,2279.29,2246,5119285.34,MM_Balance
M_001173,2020-10-21T15:59:00,STK_002,USR_004,USR_003,1443.57,2388,3447245.16,MM_Balance
M_001180,2020-10-22T11:53:25,STK_005,USR_004,USR_010,4621.13,178,822561.14,Normal
M_001179,2020-10-22T12:25:12,STK_003,USR_004,USR_008,2039.21,161,328312.81,Normal
M_001182,2020-10-22T15:01:00,STK_003,USR_004,USR_003,2296.21,2537,5825484.77,MM_Balance
M_001185,2020-10-22T15:03:00,STK_003,USR_003,USR_004,2296.21,2104,4831225.84,MM_Balance
M_001184,2020-10-22T15:15:00,STK_002,USR_003,USR_004,1467.24,1701,2495775.24,MM_Balance
M_001186,2020-10-22T15:43:00,STK_004,USR_004,USR_003,1986.84,1845,3665719.80,MM_Balance
M_001183,2020-10-22T15:46:00,STK_004,USR_003,USR_004,1986.84,1783,3542535.72,MM_Balance
M_001181,2020-10-22T15:52:00,STK_002,USR_004,USR_003,1467.24,2327,3414267.48,MM_Balance
M_001187,2020-10-23T10:17:17,STK_004,USR_003,USR_010,2024.61,18,36442.98,Normal
M_001188,2020-10-23T12:52:47,STK_002,USR_008,USR_003,1390.96,130,180824.80,Normal
M_001193,2020-10-23T15:10:00,STK_003,USR_003,USR_004,2299.03,1773,4076180.19,MM_Balance
M_001189,2020-10-23T15:18:00,STK_002,USR_004,USR_003,1464.66,1620,2372749.20,MM_Balance
M_001192,2020-10-23T15:23:00,STK_002,USR_003,USR_004,1464.66,1163,1703399.58,MM_Balance
M_001194,2020-10-23T15:27:00,STK_004,USR_004,USR_003,1997.79,1574,3144521.46,MM_Balance
M_001190,2020-10-23T15:40:00,STK_003,USR_004,USR_003,2299.03,2550,5862526.50,MM_Balance
M_001191,2020-10-23T15:55:00,STK_004,USR_003,USR_004,1997.79,1556,3108561.24,MM_Balance
M_001199,2020-10-24T15:00:00,STK_003,USR_003,USR_004,2268.69,1008,2286839.52,MM_Balance
M_001196,2020-10-24T15:21:00,STK_003,USR_004,USR_003,2268.69,1147,2602187.43,MM_Balance
M_001200,2020-10-24T15:25:00,STK_004,USR_004,USR_003,1985.57,1863,3699116.91,MM_Balance
M_001197,2020-10-24T15:30:00,STK_004,USR_003,USR_004,1985.57,1863,3699116.91,MM_Balance
M_001195,2020-10-24T15:38:00,STK_002,USR_004,USR_003,1453.79,2151,3127102.29,MM_Balance
M_001198,2020-10-24T15:58:00,STK_002,USR_003,USR_004,1453.79,1316,1913187.64,MM_Balance
M_001201,2020-10-25T11:19:24,STK_005,USR_010,USR_003,4575.68,109,498749.12,Normal
M_001204,2020-10-25T15:02:00,STK_004,USR_003,USR_004,1983.92,1863,3696042.96,MM_Balance
M_001203,2020-10-25T15:15:00,STK_003,USR_004,USR_003,2236.78,378,845502.84,MM_Balance
M_001202,2020-10-25T15:24:00,STK_002,USR_004,USR_003,1443.72,2333,3368198.76,MM_Balance
M_001207,2020-10-25T15:38:00,STK_004,USR_004,USR_003,1983.92,1535,3045317.20,MM_Balance
M_001206,2020-10-25T15:42:00,STK_003,USR_003,USR_004,2236.78,2428,5430901.84,MM_Balance
M_001205,2020-10-25T15:45:00,STK_002,USR_003,USR_004,1443.72,2292,3309006.24,MM_Balance
M_001211,2020-10-26T15:19:00,STK_002,USR_003,USR_004,1422.68,2200,3129896.00,MM_Balance
M_001210,2020-10-26T15:34:00,STK_004,USR_003,USR_004,1969.00,1535,3022415.00,MM_Balance
M_001213,2020-10-26T15:40:00,STK_004,USR_004,USR_003,1969.00,1223,2408087.00,MM_Balance
M_001209,2020-10-26T15:44:00,STK_003,USR_004,USR_003,2229.87,1517,3382712.79,MM_Balance
M_001208,2020-10-26T15:53:00,STK_002,USR_004,USR_003,1422.68,1339,1904968.52,MM_Balance
M_001212,2020-10-26T15:56:00,STK_003,USR_003,USR_004,2229.87,2541,5666099.67,MM_Balance
M_001214,2020-10-27T12:48:11,STK_002,USR_004,USR_001,1343.02,5025,6748675.50,Normal
M_001215,2020-10-27T15:07:00,STK_002,USR_004,USR_003,1396.00,2029,2832484.00,MM_Balance
M_001218,2020-10-27T15:11:00,STK_002,USR_003,USR_004,1396.00,2535,3538860.00,MM_Balance
M_001217,2020-10-27T15:12:00,STK_004,USR_003,USR_004,1965.85,1223,2404234.55,MM_Balance
M_001220,2020-10-27T15:40:00,STK_004,USR_004,USR_003,1965.85,1863,3662378.55,MM_Balance
M_001216,2020-10-27T15:52:00,STK_003,USR_004,USR_003,2232.43,1762,3933541.66,MM_Balance
M_001219,2020-10-27T15:57:00,STK_003,USR_003,USR_004,2232.43,1531,3417850.33,MM_Balance
M_001221,2020-10-28T12:04:03,STK_005,USR_004,USR_009,4596.56,126,579166.56,Normal
M_001226,2020-10-28T15:06:00,STK_003,USR_003,USR_004,2214.66,2651,5871063.66,MM_Balance
M_001225,2020-10-28T15:22:00,STK_002,USR_003,USR_004,1391.55,2997,4170475.35,MM_Balance
M_001223,2020-10-28T15:23:00,STK_003,USR_004,USR_003,2214.66,1278,2830335.48,MM_Balance
M_001224,2020-10-28T15:39:00,STK_004,USR_003,USR_004,1987.00,1775,3526925.00,MM_Balance
M_001222,2020-10-28T15:52:00,STK_002,USR_004,USR_003,1391.55,1645,2289099.75,MM_Balance
M_001227,2020-10-28T15:55:00,STK_004,USR_004,USR_003,1987.00,1775,3526925.00,MM_Balance
M_001229,2020-10-29T15:02:00,STK_003,USR_004,USR_003,2179.58,2788,6076669.04,MM_Balance
M_001233,2020-10-29T15:27:00,STK_004,USR_004,USR_003,1992.31,1713,3412827.03,MM_Balance
M_001230,2020-10-29T15:28:00,STK_004,USR_003,USR_004,1992.31,1863,3711673.53,MM_Balance
M_001231,2020-10-29T15:31:00,STK_002,USR_003,USR_004,1366.46,2242,3063603.32,MM_Balance
M_001232,2020-10-29T15:39:00,STK_003,USR_003,USR_004,2179.58,2513,5477284.54,MM_Balance
M_001228,2020-10-29T15:40:00,STK_002,USR_004,USR_003,1366.46,1034,1412919.64,MM_Balance
M_001234,2020-10-30T13:59:41,STK_004,USR_009,USR_003,2017.80,150,302670.00,Normal
M_001235,2020-10-30T15:07:00,STK_002,USR_004,USR_003,1378.69,2955,4074028.95,MM_Balance
M_001237,2020-10-30T15:13:00,STK_004,USR_003,USR_004,1995.23,1498,2988854.54,MM_Balance
M_001239,2020-10-30T15:27:00,STK_003,USR_003,USR_004,2169.05,1216,2637564.80,MM_Balance
M_001236,2020-10-30T15:34:00,STK_003,USR_004,USR_003,2169.05,2357,5112450.85,MM_Balance
M_001238,2020-10-30T15:42:00,STK_002,USR_003,USR_004,1378.69,2542,3504629.98,MM_Balance
M_001240,2020-10-30T15:59:00,STK_004,USR_004,USR_003,1995.23,1328,2649665.44,MM_Balance
M_001245,2020-10-31T15:07:00,STK_003,USR_003,USR_004,2122.37,1530,3247226.10,MM_Balance
M_001246,2020-10-31T15:07:00,STK_004,USR_004,USR_003,1980.88,1179,2335457.52,MM_Balance
M_001244,2020-10-31T15:14:00,STK_002,USR_003,USR_004,1366.40,2655,3627792.00,MM_Balance
M_001241,2020-10-31T15:21:00,STK_002,USR_004,USR_003,1366.40,2318,3167315.20,MM_Balance
M_001243,2020-10-31T15:41:00,STK_004,USR_003,USR_004,1980.88,1543,3056497.84,MM_Balance
M_001242,2020-10-31T15:45:00,STK_003,USR_004,USR_003,2122.37,2600,5518162.00,MM_Balance
M_001247,2020-11-01T11:54:34,STK_001,USR_009,USR_003,3731.88,208,776231.04,Normal
M_001248,2020-11-01T13:53:58,STK_005,USR_003,USR_008,4678.64,14,65500.96,Normal
M_001250,2020-11-01T15:14:00,STK_003,USR_004,USR_003,2124.00,2714,5764536.00,MM_Balance
M_001252,2020-11-01T15:18:00,STK_002,USR_003,USR_004,1364.61,2231,3044444.91,MM_Balance
M_001254,2020-11-01T15:20:00,STK_004,USR_004,USR_003,1976.43,1713,3385624.59,MM_Balance
M_001251,2020-11-01T15:29:00,STK_004,USR_003,USR_004,1976.43,1179,2330210.97,MM_Balance
M_001253,2020-11-01T15:42:00,STK_003,USR_003,USR_004,2124.00,2529,5371596.00,MM_Balance
M_001249,2020-11-01T15:52:00,STK_002,USR_004,USR_003,1364.61,1296,1768534.56,MM_Balance
M_001260,2020-11-02T15:27:00,STK_004,USR_004,USR_003,1976.80,1691,3342768.80,MM_Balance
M_001257,2020-11-02T15:31:00,STK_004,USR_003,USR_004,1976.80,1713,3386258.40,MM_Balance
M_001259,2020-11-02T15:35:00,STK_003,USR_003,USR_004,2121.91,1044,2215274.04,MM_Balance
M_001255,2020-11-02T15:47:00,STK_002,USR_004,USR_003,1383.86,2434,3368315.24,MM_Balance
M_001258,2020-11-02T15:52:00,STK_002,USR_003,USR_004,1383.86,1612,2230782.32,MM_Balance
M_001256,2020-11-02T15:55:00,STK_003,USR_004,USR_003,2121.91,1911,4054970.01,MM_Balance
M_001261,2020-11-03T13:01:19,STK_003,USR_006,USR_004,1880.55,93,174891.15,Normal
M_001262,2020-11-03T15:09:00,STK_002,USR_004,USR_003,1397.05,2837,3963430.85,MM_Balance
M_001267,2020-11-03T15:27:00,STK_004,USR_004,USR_003,1964.70,1713,3365531.10,MM_Balance
M_001264,2020-11-03T15:41:00,STK_004,USR_003,USR_004,1964.70,1691,3322307.70,MM_Balance
M_001265,2020-11-03T15:46:00,STK_002,USR_003,USR_004,1397.05,1741,2432264.05,MM_Balance
M_001266,2020-11-03T15:50:00,STK_003,USR_003,USR_004,2128.00,2389,5083792.00,MM_Balance
M_001263,2020-11-03T15:51:00,STK_003,USR_004,USR_003,2128.00,330,702240.00,MM_Balance
M_001268,2020-11-04T14:25:34,STK_002,USR_004,USR_010,1327.50,260,345150.00,Normal
M_001272,2020-11-04T15:00:00,STK_002,USR_003,USR_004,1396.59,1752,2446825.68,MM_Balance
M_001273,2020-11-04T15:05:00,STK_003,USR_003,USR_004,2123.57,1238,2628979.66,MM_Balance
M_001270,2020-11-04T15:29:00,STK_003,USR_004,USR_003,2123.57,1654,3512384.78,MM_Balance
M_001271,2020-11-04T15:40:00,STK_004,USR_003,USR_004,1962.17,1563,3066871.71,MM_Balance
M_001274,2020-11-04T15:41:00,STK_004,USR_004,USR_003,1962.17,1563,3066871.71,MM_Balance
M_001269,2020-11-04T15:44:00,STK_002,USR_004,USR_003,1396.59,2588,3614374.92,MM_Balance
M_001275,2020-11-05T09:10:47,STK_001,USR_007,USR_003,3715.75,217,806317.75,Normal
M_001282,2020-11-05T15:08:00,STK_004,USR_004,USR_003,1987.01,1080,2145970.80,MM_Balance
M_001281,2020-11-05T15:20:00,STK_003,USR_003,USR_004,2101.75,2639,5546518.25,MM_Balance
M_001276,2020-11-05T15:33:00,STK_001,USR_003,USR_004,3686.00,1130,4165180.00,MM_Balance
M_001280,2020-11-05T15:35:00,STK_002,USR_003,USR_004,1398.82,1010,1412808.20,MM_Balance
M_001278,2020-11-05T15:42:00,STK_003,USR_004,USR_003,2101.75,2705,5685233.75,MM_Balance
M_001277,2020-11-05T15:48:00,STK_002,USR_004,USR_003,1398.82,2543,3557199.26,MM_Balance
M_001279,2020-11-05T15:55:00,STK_004,USR_003,USR_004,1987.01,1370,2722203.70,MM_Balance
M_001283,2020-11-06T11:40:14,STK_003,USR_001,USR_003,2067.25,13510,27928547.50,Normal
M_001287,2020-11-06T15:02:00,STK_002,USR_003,USR_004,1389.78,1485,2063823.30,MM_Balance
M_001286,2020-11-06T15:06:00,STK_004,USR_003,USR_004,1963.29,1423,2793761.67,MM_Balance
M_001289,2020-11-06T15:08:00,STK_004,USR_004,USR_003,1963.29,1713,3363115.77,MM_Balance
M_001288,2020-11-06T15:19:00,STK_003,USR_003,USR_004,2139.06,1290,2759387.40,MM_Balance
M_001285,2020-11-06T15:34:00,STK_003,USR_003,USR_004,2139.06,2241,4793633.46,MM_Balance
M_001284,2020-11-06T15:58:00,STK_002,USR_004,USR_003,1389.78,2070,2876844.60,MM_Balance
M_001290,2020-11-07T14:52:34,STK_002,USR_008,USR_003,1346.81,147,197981.07,Normal
M_001294,2020-11-07T15:01:00,STK_003,USR_003,USR_004,2133.72,1776,3789486.72,MM_Balance
M_001295,2020-11-07T15:17:00,STK_004,USR_004,USR_003,1968.96,1158,2280055.68,MM_Balance
M_001291,2020-11-07T15:23:00,STK_002,USR_004,USR_003,1409.13,2463,3470687.19,MM_Balance
M_001293,2020-11-07T15:50:00,STK_002,USR_003,USR_004,1409.13,1647,2320837.11,MM_Balance
M_001292,2020-11-07T15:52:00,STK_004,USR_003,USR_004,1968.96,1713,3372828.48,MM_Balance
M_001296,2020-11-08T11:01:21,STK_002,USR_004,USR_007,1335.21,15,20028.15,Normal
M_001300,2020-11-08T15:03:00,STK_003,USR_003,USR_004,2096.41,2836,5945418.76,MM_Balance
M_001299,2020-11-08T15:17:00,STK_002,USR_003,USR_004,1420.31,2129,3023839.99,MM_Balance
M_001297,2020-11-08T15:33:00,STK_002,USR_004,USR_003,1420.31,1195,1697270.45,MM_Balance
M_001298,2020-11-08T15:36:00,STK_004,USR_003,USR_004,1994.64,1158,2309793.12,MM_Balance
M_001301,2020-11-08T15:48:00,STK_004,USR_004,USR_003,1994.64,1651,3293150.64,MM_Balance
M_001302,2020-11-09T14:49:05,STK_005,USR_010,USR_004,4544.53,37,168147.61,Normal
M_001306,2020-11-09T15:19:00,STK_003,USR_003,USR_004,2087.79,2940,6138102.60,MM_Balance
M_001307,2020-11-09T15:20:00,STK_004,USR_004,USR_003,1972.58,1626,3207415.08,MM_Balance
M_001304,2020-11-09T15:27:00,STK_004,USR_003,USR_004,1972.58,1564,3085115.12,MM_Balance
M_001303,2020-11-09T15:29:00,STK_002,USR_004,USR_003,1404.82,2635,3701700.70,MM_Balance
M_001305,2020-11-09T15:40:00,STK_002,USR_003,USR_004,1404.82,1625,2282832.50,MM_Balance
