Trans_Date,Src,Tgt,Amount
2020-01-07,IchijoKarasuma,IchijoKurumaya,98
2020-01-07,IchijoKurumaya,IchijoKarasuma,96
2020-01-07,IchijoKurumaya,NijoKurumaya,97
2020-01-07,NijoKurumaya,IchijoKurumaya,108
2020-01-07,NijoHorikawa,SanjoHorikawa,89
2020-01-07,SanjoHorikawa,NijoHorikawa,87
2020-01-07,NijoHorikawa,NijoShinmachi,103
2020-01-07,NijoShinmachi,NijoHorikawa,87
2020-01-07,NijoShinmachi,SanjoShinmachi,108
2020-01-07,SanjoShinmachi,NijoShinmachi,87
2020-01-07,NijoShinmachi,NijoMuromachi,92
2020-01-07,NijoMuromachi,NijoShinmachi,80
2020-01-07,NijoMuromachi,SanjoMuromachi,89
2020-01-07,SanjoMuromachi,NijoMuromachi,105
2020-01-07,NijoMuromachi,NijoKarasuma,97
2020-01-07,NijoKarasuma,NijoMuromachi,99
2020-01-07,NijoKarasuma,SanjoKarasuma,106
2020-01-07,SanjoKarasuma,NijoKarasuma,109
2020-01-07,NijoKarasuma,NijoKurumaya,93
2020-01-07,NijoKurumaya,NijoKarasuma,105
2020-01-07,NijoKurumaya,SanjoKurumaya,105
2020-01-07,SanjoKurumaya,NijoKurumaya,90
2020-01-07,SanjoHorikawa,ShijoHorikawa,90
2020-01-07,ShijoHorikawa,SanjoHorikawa,103
2020-01-07,SanjoHorikawa,SanjoShinmachi,99
2020-01-07,SanjoShinmachi,SanjoHorikawa,89
2020-01-07,SanjoShinmachi,ShijoShinmachi,101
2020-01-07,ShijoShinmachi,SanjoShinmachi,109
2020-01-07,SanjoShinmachi,SanjoMuromachi,99
2020-01-07,SanjoMuromachi,SanjoShinmachi,88
2020-01-07,SanjoMuromachi,ShijoMuromachi,99
2020-01-07,ShijoMuromachi,SanjoMuromachi,98
2020-01-07,SanjoMuromachi,SanjoKarasuma,93
2020-01-07,SanjoKarasuma,SanjoMuromachi,100
2020-01-07,SanjoKarasuma,ShijoKarasuma,106
2020-01-07,ShijoKarasuma,SanjoKarasuma,98
2020-01-07,SanjoKarasuma,SanjoKurumaya,106
2020-01-07,SanjoKurumaya,SanjoKarasuma,101
2020-01-07,SanjoKurumaya,ShijoKurumaya,95
2020-01-07,ShijoKurumaya,SanjoKurumaya,117
2020-01-07,ShijoHorikawa,GojoHorikawa,103
2020-01-07,GojoHorikawa,ShijoHorikawa,100
2020-01-07,ShijoHorikawa,ShijoShinmachi,105
2020-01-07,ShijoShinmachi,ShijoHorikawa,105
2020-01-07,ShijoShinmachi,GojoShinmachi,118
2020-01-07,GojoShinmachi,ShijoShinmachi,109
2020-01-07,ShijoShinmachi,ShijoMuromachi,95
2020-01-07,ShijoMuromachi,ShijoShinmachi,110
2020-01-07,ShijoMuromachi,GojoMuromachi,113
2020-01-07,GojoMuromachi,ShijoMuromachi,117
2020-01-07,ShijoMuromachi,ShijoKarasuma,108
2020-01-07,ShijoKarasuma,ShijoMuromachi,99
2020-01-07,ShijoKarasuma,GojoKarasuma,115
2020-01-07,GojoKarasuma,ShijoKarasuma,107
2020-01-07,ShijoKarasuma,ShijoKurumaya,107
2020-01-07,ShijoKurumaya,ShijoKarasuma,114
2020-01-07,ShijoKurumaya,GojoKurumaya,114
2020-01-07,GojoKurumaya,ShijoKurumaya,97
2020-01-07,GojoHorikawa,GojoShinmachi,110
2020-01-07,GojoShinmachi,GojoHorikawa,98
2020-01-07,GojoShinmachi,GojoMuromachi,100
2020-01-07,GojoMuromachi,GojoShinmachi,91
2020-01-07,GojoMuromachi,GojoKarasuma,116
2020-01-07,GojoKarasuma,GojoMuromachi,114
2020-01-07,GojoKarasuma,GojoKurumaya,113
2020-01-07,GojoKurumaya,GojoKarasuma,96
2020-01-08,IchijoHorikawa,NijoHorikawa,87
2020-01-08,NijoHorikawa,IchijoHorikawa,88
2020-01-08,IchijoHorikawa,IchijoShinmachi,87
2020-01-08,IchijoShinmachi,IchijoHorikawa,70
2020-01-08,IchijoShinmachi,NijoShinmachi,101
2020-01-08,NijoShinmachi,IchijoShinmachi,91
2020-01-08,IchijoShinmachi,IchijoMuromachi,102
2020-01-08,IchijoMuromachi,IchijoShinmachi,76
2020-01-08,IchijoMuromachi,NijoMuromachi,106
2020-01-08,NijoMuromachi,IchijoMuromachi,102
2020-01-08,IchijoMuromachi,IchijoKarasuma,97
2020-01-08,IchijoKarasuma,IchijoMuromachi,108
2020-01-08,IchijoKarasuma,NijoKarasuma,104
2020-01-08,NijoKarasuma,IchijoKarasuma,112
2020-01-08,IchijoKarasuma,IchijoKurumaya,91
2020-01-08,IchijoKurumaya,IchijoKarasuma,108
2020-01-08,IchijoKurumaya,NijoKurumaya,85
2020-01-08,NijoKurumaya,IchijoKurumaya,85
2020-01-08,NijoHorikawa,SanjoHorikawa,93
2020-01-08,SanjoHorikawa,NijoHorikawa,98
2020-01-08,NijoHorikawa,NijoShinmachi,104
2020-01-08,NijoShinmachi,NijoHorikawa,83
2020-01-08,NijoShinmachi,SanjoShinmachi,87
2020-01-08,SanjoShinmachi,NijoShinmachi,98
2020-01-08,NijoShinmachi,NijoMuromachi,96
2020-01-08,NijoMuromachi,NijoShinmachi,106
2020-01-08,NijoMuromachi,SanjoMuromachi,95
2020-01-08,SanjoMuromachi,NijoMuromachi,93
2020-01-08,NijoMuromachi,NijoKarasuma,93
2020-01-08,NijoKarasuma,NijoMuromachi,109
2020-01-08,NijoKarasuma,SanjoKarasuma,98
2020-01-08,SanjoKarasuma,NijoKarasuma,104
2020-01-08,NijoKarasuma,NijoKurumaya,94
2020-01-08,NijoKurumaya,NijoKarasuma,103
2020-01-08,NijoKurumaya,SanjoKurumaya,98
2020-01-08,SanjoKurumaya,NijoKurumaya,102
2020-01-08,SanjoHorikawa,ShijoHorikawa,82
2020-01-08,ShijoHorikawa,SanjoHorikawa,89
2020-01-08,SanjoHorikawa,SanjoShinmachi,100
2020-01-08,SanjoShinmachi,SanjoHorikawa,99
2020-01-08,SanjoShinmachi,ShijoShinmachi,107
2020-01-08,ShijoShinmachi,SanjoShinmachi,107
2020-01-08,SanjoShinmachi,SanjoMuromachi,102
2020-01-08,SanjoMuromachi,SanjoShinmachi,102
2020-01-08,SanjoMuromachi,ShijoMuromachi,97
2020-01-08,ShijoMuromachi,SanjoMuromachi,100
2020-01-08,SanjoMuromachi,SanjoKarasuma,101
2020-01-08,SanjoKarasuma,SanjoMuromachi,90
2020-01-08,SanjoKarasuma,ShijoKarasuma,109
2020-01-08,ShijoKarasuma,SanjoKarasuma,117
2020-01-08,SanjoKarasuma,SanjoKurumaya,114
2020-01-08,SanjoKurumaya,SanjoKarasuma,107
2020-01-08,SanjoKurumaya,ShijoKurumaya,118
2020-01-08,ShijoKurumaya,SanjoKurumaya,111
2020-01-08,ShijoHorikawa,GojoHorikawa,115
2020-01-08,GojoHorikawa,ShijoHorikawa,93
2020-01-08,ShijoHorikawa,ShijoShinmachi,96
2020-01-08,ShijoShinmachi,ShijoHorikawa,108
2020-01-08,ShijoShinmachi,GojoShinmachi,93
2020-01-08,GojoShinmachi,ShijoShinmachi,119
2020-01-08,ShijoShinmachi,ShijoMuromachi,110
2020-01-08,ShijoMuromachi,ShijoShinmachi,97
2020-01-08,ShijoMuromachi,GojoMuromachi,105
2020-01-08,GojoMuromachi,ShijoMuromachi,101
2020-01-08,ShijoMuromachi,ShijoKarasuma,100
2020-01-08,ShijoKarasuma,ShijoMuromachi,108
2020-01-08,ShijoKarasuma,GojoKarasuma,111
2020-01-08,GojoKarasuma,ShijoKarasuma,107
2020-01-08,ShijoKarasuma,ShijoKurumaya,108
2020-01-08,ShijoKurumaya,ShijoKarasuma,128
2020-01-08,ShijoKurumaya,GojoKurumaya,96
2020-01-08,GojoKurumaya,ShijoKurumaya,106
2020-01-08,GojoHorikawa,GojoShinmachi,80
2020-01-08,GojoShinmachi,GojoHorikawa,101
2020-01-08,GojoShinmachi,GojoMuromachi,110
2020-01-08,GojoMuromachi,GojoShinmachi,112
2020-01-08,GojoMuromachi,GojoKarasuma,110
2020-01-08,GojoKarasuma,GojoMuromachi,109
2020-01-08,GojoKarasuma,GojoKurumaya,96
2020-01-08,GojoKurumaya,GojoKarasuma,103
2020-01-09,IchijoHorikawa,NijoHorikawa,72
2020-01-09,NijoHorikawa,IchijoHorikawa,91
2020-01-09,IchijoHorikawa,IchijoShinmachi,76
2020-01-09,IchijoShinmachi,IchijoHorikawa,88
2020-01-09,IchijoShinmachi,NijoShinmachi,100
2020-01-09,NijoShinmachi,IchijoShinmachi,103
2020-01-09,IchijoShinmachi,IchijoMuromachi,94
2020-01-09,IchijoMuromachi,IchijoShinmachi,97
2020-01-09,IchijoMuromachi,NijoMuromachi,100
2020-01-09,NijoMuromachi,IchijoMuromachi,95
2020-01-09,IchijoMuromachi,IchijoKarasuma,81
2020-01-09,IchijoKarasuma,IchijoMuromachi,106
2020-01-09,IchijoKarasuma,NijoKarasuma,105
2020-01-09,NijoKarasuma,IchijoKarasuma,105
2020-01-09,IchijoKarasuma,IchijoKurumaya,108
2020-01-09,IchijoKurumaya,IchijoKarasuma,100
2020-01-09,IchijoKurumaya,NijoKurumaya,94
2020-01-09,NijoKurumaya,IchijoKurumaya,99
2020-01-09,NijoHorikawa,SanjoHorikawa,78
2020-01-09,SanjoHorikawa,NijoHorikawa,99
2020-01-09,NijoHorikawa,NijoShinmachi,100
2020-01-09,NijoShinmachi,NijoHorikawa,83
2020-01-09,NijoShinmachi,SanjoShinmachi,86
2020-01-09,SanjoShinmachi,NijoShinmachi,90
2020-01-09,NijoShinmachi,NijoMuromachi,82
2020-01-09,NijoMuromachi,NijoShinmachi,105
2020-01-09,NijoMuromachi,SanjoMuromachi,107
2020-01-09,SanjoMuromachi,NijoMuromachi,94
2020-01-09,NijoMuromachi,NijoKarasuma,105
2020-01-09,NijoKarasuma,NijoMuromachi,108
2020-01-09,NijoKarasuma,SanjoKarasuma,120
2020-01-09,SanjoKarasuma,NijoKarasuma,91
2020-01-09,NijoKarasuma,NijoKurumaya,90
2020-01-09,NijoKurumaya,NijoKarasuma,109
2020-01-09,NijoKurumaya,SanjoKurumaya,88
2020-01-09,SanjoKurumaya,NijoKurumaya,103
2020-01-09,SanjoHorikawa,ShijoHorikawa,83
2020-01-09,ShijoHorikawa,SanjoHorikawa,95
2020-01-09,SanjoHorikawa,SanjoShinmachi,98
2020-01-09,SanjoShinmachi,SanjoHorikawa,109
2020-01-09,SanjoShinmachi,ShijoShinmachi,112
2020-01-09,ShijoShinmachi,SanjoShinmachi,87
2020-01-09,SanjoShinmachi,SanjoMuromachi,105
2020-01-09,SanjoMuromachi,SanjoShinmachi,104
2020-01-09,SanjoMuromachi,ShijoMuromachi,90
2020-01-09,ShijoMuromachi,SanjoMuromachi,90
2020-01-09,SanjoMuromachi,SanjoKarasuma,99
2020-01-09,SanjoKarasuma,SanjoMuromachi,118
2020-01-09,SanjoKarasuma,ShijoKarasuma,102
2020-01-09,ShijoKarasuma,SanjoKarasuma,104
2020-01-09,SanjoKarasuma,SanjoKurumaya,122
2020-01-09,SanjoKurumaya,SanjoKarasuma,102
2020-01-09,SanjoKurumaya,ShijoKurumaya,116
2020-01-09,ShijoKurumaya,SanjoKurumaya,104
2020-01-09,ShijoHorikawa,GojoHorikawa,94
2020-01-09,GojoHorikawa,ShijoHorikawa,87
2020-01-09,ShijoHorikawa,ShijoShinmachi,93
2020-01-09,ShijoShinmachi,ShijoHorikawa,108
2020-01-09,ShijoShinmachi,GojoShinmachi,103
2020-01-09,GojoShinmachi,ShijoShinmachi,118
2020-01-09,ShijoShinmachi,ShijoMuromachi,91
2020-01-09,ShijoMuromachi,ShijoShinmachi,104
2020-01-09,ShijoMuromachi,GojoMuromachi,99
2020-01-09,GojoMuromachi,ShijoMuromachi,118
2020-01-09,ShijoMuromachi,ShijoKarasuma,106
2020-01-09,ShijoKarasuma,ShijoMuromachi,101
2020-01-09,ShijoKarasuma,GojoKarasuma,110
2020-01-09,GojoKarasuma,ShijoKarasuma,116
2020-01-09,ShijoKarasuma,ShijoKurumaya,115
2020-01-09,ShijoKurumaya,ShijoKarasuma,117
2020-01-09,ShijoKurumaya,GojoKurumaya,101
2020-01-09,GojoKurumaya,ShijoKurumaya,117
2020-01-09,GojoHorikawa,GojoShinmachi,97
2020-01-09,GojoShinmachi,GojoHorikawa,107
2020-01-09,GojoShinmachi,GojoMuromachi,109
2020-01-09,GojoMuromachi,GojoShinmachi,99
2020-01-09,GojoMuromachi,GojoKarasuma,97
2020-01-09,GojoKarasuma,GojoMuromachi,101
2020-01-09,GojoKarasuma,GojoKurumaya,106
2020-01-09,GojoKurumaya,GojoKarasuma,122
2020-01-10,IchijoHorikawa,NijoHorikawa,88
2020-01-10,NijoHorikawa,IchijoHorikawa,86
2020-01-10,IchijoHorikawa,IchijoShinmachi,94
2020-01-10,IchijoShinmachi,IchijoHorikawa,84
2020-01-10,IchijoShinmachi,NijoShinmachi,79
2020-01-10,NijoShinmachi,IchijoShinmachi,87
2020-01-10,IchijoShinmachi,IchijoMuromachi,85
2020-01-10,IchijoMuromachi,IchijoShinmachi,76
2020-01-10,IchijoMuromachi,NijoMuromachi,105
2020-01-10,NijoMuromachi,IchijoMuromachi,93
2020-01-10,IchijoMuromachi,IchijoKarasuma,80
2020-01-10,IchijoKarasuma,IchijoMuromachi,85
2020-01-10,IchijoKarasuma,NijoKarasuma,107
2020-01-10,NijoKarasuma,IchijoKarasuma,87
2020-01-10,IchijoKarasuma,IchijoKurumaya,97
2020-01-10,IchijoKurumaya,IchijoKarasuma,86
2020-01-10,IchijoKurumaya,NijoKurumaya,80
2020-01-10,NijoKurumaya,IchijoKurumaya,92
2020-01-10,NijoHorikawa,SanjoHorikawa,81
2020-01-10,SanjoHorikawa,NijoHorikawa,91
2020-01-10,NijoHorikawa,NijoShinmachi,81
2020-01-10,NijoShinmachi,NijoHorikawa,96
2020-01-10,NijoShinmachi,SanjoShinmachi,94
2020-01-10,SanjoShinmachi,NijoShinmachi,91
2020-01-10,NijoShinmachi,NijoMuromachi,91
2020-01-10,NijoMuromachi,NijoShinmachi,83
2020-01-10,NijoMuromachi,SanjoMuromachi,89
2020-01-10,SanjoMuromachi,NijoMuromachi,102
2020-01-10,NijoMuromachi,NijoKarasuma,85
2020-01-10,NijoKarasuma,NijoMuromachi,97
2020-01-10,NijoKarasuma,SanjoKarasuma,113
2020-01-10,SanjoKarasuma,NijoKarasuma,118
2020-01-10,NijoKarasuma,NijoKurumaya,99
2020-01-10,NijoKurumaya,NijoKarasuma,93
2020-01-10,NijoKurumaya,SanjoKurumaya,99
2020-01-10,SanjoKurumaya,NijoKurumaya,114
2020-01-10,SanjoHorikawa,ShijoHorikawa,82
2020-01-10,ShijoHorikawa,SanjoHorikawa,99
2020-01-10,SanjoHorikawa,SanjoShinmachi,93
2020-01-10,SanjoShinmachi,SanjoHorikawa,96
2020-01-10,SanjoShinmachi,ShijoShinmachi,91
2020-01-10,ShijoShinmachi,SanjoShinmachi,87
2020-01-10,SanjoShinmachi,SanjoMuromachi,91
2020-01-10,SanjoMuromachi,SanjoShinmachi,85
2020-01-10,SanjoMuromachi,ShijoMuromachi,117
2020-01-10,ShijoMuromachi,SanjoMuromachi,116
2020-01-10,SanjoMuromachi,SanjoKarasuma,119
2020-01-10,SanjoKarasuma,SanjoMuromachi,103
2020-01-10,SanjoKarasuma,ShijoKarasuma,114
2020-01-10,ShijoKarasuma,SanjoKarasuma,104
2020-01-10,SanjoKarasuma,SanjoKurumaya,99
2020-01-10,SanjoKurumaya,SanjoKarasuma,121
2020-01-10,SanjoKurumaya,ShijoKurumaya,103
2020-01-10,ShijoKurumaya,SanjoKurumaya,105
2020-01-10,ShijoHorikawa,GojoHorikawa,93
2020-01-10,GojoHorikawa,ShijoHorikawa,105
2020-01-10,ShijoHorikawa,ShijoShinmachi,110
2020-01-10,ShijoShinmachi,ShijoHorikawa,101
2020-01-10,ShijoShinmachi,GojoShinmachi,118
2020-01-10,GojoShinmachi,ShijoShinmachi,103
2020-01-10,ShijoShinmachi,ShijoMuromachi,116
2020-01-10,ShijoMuromachi,ShijoShinmachi,105
2020-01-10,ShijoMuromachi,GojoMuromachi,106
2020-01-10,GojoMuromachi,ShijoMuromachi,106
2020-01-10,ShijoMuromachi,ShijoKarasuma,123
2020-01-10,ShijoKarasuma,ShijoMuromachi,116
2020-01-10,ShijoKarasuma,GojoKarasuma,129
2020-01-10,GojoKarasuma,ShijoKarasuma,118
2020-01-10,ShijoKarasuma,ShijoKurumaya,129
2020-01-10,ShijoKurumaya,ShijoKarasuma,108
2020-01-10,ShijoKurumaya,GojoKurumaya,100
2020-01-10,GojoKurumaya,ShijoKurumaya,96
2020-01-10,GojoHorikawa,GojoShinmachi,103
2020-01-10,GojoShinmachi,GojoHorikawa,97
2020-01-10,GojoShinmachi,GojoMuromachi,99
2020-01-10,GojoMuromachi,GojoShinmachi,113
2020-01-10,GojoMuromachi,GojoKarasuma,113
2020-01-10,GojoKarasuma,GojoMuromachi,94
2020-01-10,GojoKarasuma,GojoKurumaya,98
2020-01-10,GojoKurumaya,GojoKarasuma,100
2020-01-11,IchijoHorikawa,NijoHorikawa,92
2020-01-11,NijoHorikawa,IchijoHorikawa,71
2020-01-11,IchijoHorikawa,IchijoShinmachi,84
2020-01-11,IchijoShinmachi,IchijoHorikawa,86
2020-01-11,IchijoShinmachi,NijoShinmachi,105
2020-01-11,NijoShinmachi,IchijoShinmachi,101
2020-01-11,IchijoShinmachi,IchijoMuromachi,89
2020-01-11,IchijoMuromachi,IchijoShinmachi,95
2020-01-11,IchijoMuromachi,NijoMuromachi,96
2020-01-11,NijoMuromachi,IchijoMuromachi,87
2020-01-11,IchijoMuromachi,IchijoKarasuma,110
2020-01-11,IchijoKarasuma,IchijoMuromachi,87
2020-01-11,IchijoKarasuma,NijoKarasuma,86
2020-01-11,NijoKarasuma,IchijoKarasuma,91
2020-01-11,IchijoKarasuma,IchijoKurumaya,91
2020-01-11,IchijoKurumaya,IchijoKarasuma,99
2020-01-11,IchijoKurumaya,NijoKurumaya,95
2020-01-11,NijoKurumaya,IchijoKurumaya,81
2020-01-11,NijoHorikawa,SanjoHorikawa,92
2020-01-11,SanjoHorikawa,NijoHorikawa,87
2020-01-11,NijoHorikawa,NijoShinmachi,80
2020-01-11,NijoShinmachi,NijoHorikawa,84
2020-01-11,NijoShinmachi,SanjoShinmachi,99
2020-01-11,SanjoShinmachi,NijoShinmachi,104
2020-01-11,NijoShinmachi,NijoMuromachi,88
2020-01-11,NijoMuromachi,NijoShinmachi,92
2020-01-11,NijoMuromachi,SanjoMuromachi,89
2020-01-11,SanjoMuromachi,NijoMuromachi,95
2020-01-11,NijoMuromachi,NijoKarasuma,99
2020-01-11,NijoKarasuma,NijoMuromachi,110
2020-01-11,NijoKarasuma,SanjoKarasuma,102
2020-01-11,SanjoKarasuma,NijoKarasuma,107
2020-01-11,NijoKarasuma,NijoKurumaya,117
2020-01-11,NijoKurumaya,NijoKarasuma,116
2020-01-11,NijoKurumaya,SanjoKurumaya,106
2020-01-11,SanjoKurumaya,NijoKurumaya,92
2020-01-11,SanjoHorikawa,ShijoHorikawa,100
2020-01-11,ShijoHorikawa,SanjoHorikawa,109
2020-01-11,SanjoHorikawa,SanjoShinmachi,85
2020-01-11,SanjoShinmachi,SanjoHorikawa,89
2020-01-11,SanjoShinmachi,ShijoShinmachi,97
2020-01-11,ShijoShinmachi,SanjoShinmachi,110
2020-01-11,SanjoShinmachi,SanjoMuromachi,104
2020-01-11,SanjoMuromachi,SanjoShinmachi,89
2020-01-11,SanjoMuromachi,ShijoMuromachi,102
2020-01-11,ShijoMuromachi,SanjoMuromachi,99
2020-01-11,SanjoMuromachi,SanjoKarasuma,111
2020-01-11,SanjoKarasuma,SanjoMuromachi,98
2020-01-11,SanjoKarasuma,ShijoKarasuma,102
2020-01-11,ShijoKarasuma,SanjoKarasuma,112
2020-01-11,SanjoKarasuma,SanjoKurumaya,122
2020-01-11,SanjoKurumaya,SanjoKarasuma,106
2020-01-11,SanjoKurumaya,ShijoKurumaya,98
2020-01-11,ShijoKurumaya,SanjoKurumaya,112
2020-01-11,ShijoHorikawa,GojoHorikawa,98
2020-01-11,GojoHorikawa,ShijoHorikawa,115
2020-01-11,ShijoHorikawa,ShijoShinmachi,95
2020-01-11,ShijoShinmachi,ShijoHorikawa,97
2020-01-11,ShijoShinmachi,GojoShinmachi,116
2020-01-11,GojoShinmachi,ShijoShinmachi,108
2020-01-11,ShijoShinmachi,ShijoMuromachi,94
2020-01-11,ShijoMuromachi,ShijoShinmachi,90
2020-01-11,ShijoMuromachi,GojoMuromachi,104
2020-01-11,GojoMuromachi,ShijoMuromachi,117
2020-01-11,ShijoMuromachi,ShijoKarasuma,121
2020-01-11,ShijoKarasuma,ShijoMuromachi,124
2020-01-11,ShijoKarasuma,GojoKarasuma,124
2020-01-11,GojoKarasuma,ShijoKarasuma,114
2020-01-11,ShijoKarasuma,ShijoKurumaya,124
2020-01-11,ShijoKurumaya,ShijoKarasuma,121
2020-01-11,ShijoKurumaya,GojoKurumaya,124
2020-01-11,GojoKurumaya,ShijoKurumaya,102
2020-01-11,GojoHorikawa,GojoShinmachi,100
2020-01-11,GojoShinmachi,GojoHorikawa,89
2020-01-11,GojoShinmachi,GojoMuromachi,97
2020-01-11,GojoMuromachi,GojoShinmachi,106
2020-01-11,GojoMuromachi,GojoKarasuma,101
2020-01-11,GojoKarasuma,GojoMuromachi,107
2020-01-11,GojoKarasuma,GojoKurumaya,118
2020-01-11,GojoKurumaya,GojoKarasuma,124
2020-01-12,IchijoHorikawa,NijoHorikawa,81
2020-01-12,NijoHorikawa,IchijoHorikawa,76
2020-01-12,IchijoHorikawa,IchijoShinmachi,74
2020-01-12,IchijoShinmachi,IchijoHorikawa,99
2020-01-12,IchijoShinmachi,NijoShinmachi,92
2020-01-12,NijoShinmachi,IchijoShinmachi,97
2020-01-12,IchijoShinmachi,IchijoMuromachi,102
2020-01-12,IchijoMuromachi,IchijoShinmachi,78
2020-01-12,IchijoMuromachi,NijoMuromachi,84
2020-01-12,NijoMuromachi,IchijoMuromachi,110
2020-01-12,IchijoMuromachi,IchijoKarasuma,109
2020-01-12,IchijoKarasuma,IchijoMuromachi,96
2020-01-12,IchijoKarasuma,NijoKarasuma,113
2020-01-12,NijoKarasuma,IchijoKarasuma,115
2020-01-12,IchijoKarasuma,IchijoKurumaya,99
2020-01-12,IchijoKurumaya,IchijoKarasuma,86
2020-01-12,IchijoKurumaya,NijoKurumaya,100
2020-01-12,NijoKurumaya,IchijoKurumaya,100
2020-01-12,NijoHorikawa,SanjoHorikawa,99
2020-01-12,SanjoHorikawa,NijoHorikawa,77
2020-01-12,NijoHorikawa,NijoShinmachi,80
2020-01-12,NijoShinmachi,NijoHorikawa,92
2020-01-12,NijoShinmachi,SanjoShinmachi,110
2020-01-12,SanjoShinmachi,NijoShinmachi,87
2020-01-12,NijoShinmachi,NijoMuromachi,95
2020-01-12,NijoMuromachi,NijoShinmachi,99
2020-01-12,NijoMuromachi,SanjoMuromachi,115
2020-01-12,SanjoMuromachi,NijoMuromachi,102
2020-01-12,NijoMuromachi,NijoKarasuma,113
2020-01-12,NijoKarasuma,NijoMuromachi,97
2020-01-12,NijoKarasuma,SanjoKarasuma,99
2020-01-12,SanjoKarasuma,NijoKarasuma,99
2020-01-12,NijoKarasuma,NijoKurumaya,101
2020-01-12,NijoKurumaya,NijoKarasuma,111
2020-01-12,NijoKurumaya,SanjoKurumaya,96
2020-01-12,SanjoKurumaya,NijoKurumaya,114
2020-01-12,SanjoHorikawa,ShijoHorikawa,81
2020-01-12,ShijoHorikawa,SanjoHorikawa,98
2020-01-12,SanjoHorikawa,SanjoShinmachi,107
2020-01-12,SanjoShinmachi,SanjoHorikawa,110
2020-01-12,SanjoShinmachi,ShijoShinmachi,99
2020-01-12,ShijoShinmachi,SanjoShinmachi,100
2020-01-12,SanjoShinmachi,SanjoMuromachi,114
2020-01-12,SanjoMuromachi,SanjoShinmachi,85
2020-01-12,SanjoMuromachi,ShijoMuromachi,116
2020-01-12,ShijoMuromachi,SanjoMuromachi,90
2020-01-12,SanjoMuromachi,SanjoKarasuma,97
2020-01-12,SanjoKarasuma,SanjoMuromachi,108
2020-01-12,SanjoKarasuma,ShijoKarasuma,99
2020-01-12,ShijoKarasuma,SanjoKarasuma,95
2020-01-12,SanjoKarasuma,SanjoKurumaya,104
2020-01-12,SanjoKurumaya,SanjoKarasuma,101
2020-01-12,SanjoKurumaya,ShijoKurumaya,90
2020-01-12,ShijoKurumaya,SanjoKurumaya,108
2020-01-12,ShijoHorikawa,GojoHorikawa,95
2020-01-12,GojoHorikawa,ShijoHorikawa,106
2020-01-12,ShijoHorikawa,ShijoShinmachi,85
2020-01-12,ShijoShinmachi,ShijoHorikawa,86
2020-01-12,ShijoShinmachi,GojoShinmachi,91
2020-01-12,GojoShinmachi,ShijoShinmachi,93
2020-01-12,ShijoShinmachi,ShijoMuromachi,115
2020-01-12,ShijoMuromachi,ShijoShinmachi,109
2020-01-12,ShijoMuromachi,GojoMuromachi,116
2020-01-12,GojoMuromachi,ShijoMuromachi,118
2020-01-12,ShijoMuromachi,ShijoKarasuma,115
2020-01-12,ShijoKarasuma,ShijoMuromachi,109
2020-01-12,ShijoKarasuma,GojoKarasuma,105
2020-01-12,GojoKarasuma,ShijoKarasuma,122
2020-01-12,ShijoKarasuma,ShijoKurumaya,116
2020-01-12,ShijoKurumaya,ShijoKarasuma,111
2020-01-12,ShijoKurumaya,GojoKurumaya,111
2020-01-12,GojoKurumaya,ShijoKurumaya,122
2020-01-12,GojoHorikawa,GojoShinmachi,94
2020-01-12,GojoShinmachi,GojoHorikawa,91
2020-01-12,GojoShinmachi,GojoMuromachi,95
2020-01-12,GojoMuromachi,GojoShinmachi,102
2020-01-12,GojoMuromachi,GojoKarasuma,114
2020-01-12,GojoKarasuma,GojoMuromachi,91
2020-01-12,GojoKarasuma,GojoKurumaya,96
2020-01-12,GojoKurumaya,GojoKarasuma,124
2020-01-13,IchijoHorikawa,NijoHorikawa,79
2020-01-13,NijoHorikawa,IchijoHorikawa,94
2020-01-13,IchijoHorikawa,IchijoShinmachi,83
2020-01-13,IchijoShinmachi,IchijoHorikawa,98
2020-01-13,IchijoShinmachi,NijoShinmachi,91
2020-01-13,NijoShinmachi,IchijoShinmachi,93
2020-01-13,IchijoShinmachi,IchijoMuromachi,78
2020-01-13,IchijoMuromachi,IchijoShinmachi,85
2020-01-13,IchijoMuromachi,NijoMuromachi,107
2020-01-13,NijoMuromachi,IchijoMuromachi,84
2020-01-13,IchijoMuromachi,IchijoKarasuma,105
2020-01-13,IchijoKarasuma,IchijoMuromachi,84
2020-01-13,IchijoKarasuma,NijoKarasuma,97
2020-01-13,NijoKarasuma,IchijoKarasuma,93
2020-01-13,IchijoKarasuma,IchijoKurumaya,106
2020-01-13,IchijoKurumaya,IchijoKarasuma,102
2020-01-13,IchijoKurumaya,NijoKurumaya,110
2020-01-13,NijoKurumaya,IchijoKurumaya,81
2020-01-13,NijoHorikawa,SanjoHorikawa,88
2020-01-13,SanjoHorikawa,NijoHorikawa,96
2020-01-13,NijoHorikawa,NijoShinmachi,94
2020-01-13,NijoShinmachi,NijoHorikawa,101
2020-01-13,NijoShinmachi,SanjoShinmachi,97
2020-01-13,SanjoShinmachi,NijoShinmachi,91
2020-01-13,NijoShinmachi,NijoMuromachi,97
2020-01-13,NijoMuromachi,NijoShinmachi,80
2020-01-13,NijoMuromachi,SanjoMuromachi,108
2020-01-13,SanjoMuromachi,NijoMuromachi,94
2020-01-13,NijoMuromachi,NijoKarasuma,108
