t_idx,src_idx,tgt_idx,value
E_001793,ACC_Sales_Revenue,ACC_Accounts_Receivable,2136.09
E_001794,ACC_Inventory,ACC_COGS,1316.55
E_001795,ACC_Sales_Revenue,ACC_Accounts_Receivable,619.87
E_001796,ACC_Inventory,ACC_COGS,389.86
E_001797,ACC_Sales_Revenue,ACC_Accounts_Receivable,646.91
E_001798,ACC_Inventory,ACC_COGS,452.05
E_001799,ACC_Accounts_Receivable,ACC_Cash,1063.15
E_001800,ACC_Cash,ACC_Accounts_Payable,12598.7
E_001801,ACC_Accounts_Receivable,ACC_Cash,1243.81
E_001802,ACC_Sales_Revenue,ACC_Accounts_Receivable,640.61
E_001803,ACC_Inventory,ACC_COGS,437.9
E_001804,ACC_Sales_Revenue,ACC_Accounts_Receivable,619.96
E_001805,ACC_Inventory,ACC_COGS,333.02
E_001806,ACC_Sales_Revenue,ACC_Accounts_Receivable,1287.19
E_001807,ACC_Inventory,ACC_COGS,597.96
E_001808,ACC_Sales_Revenue,ACC_Accounts_Receivable,1412.07
E_001809,ACC_Inventory,ACC_COGS,585.44
E_001810,ACC_Sales_Revenue,ACC_Accounts_Receivable,573.45
E_001811,ACC_Inventory,ACC_COGS,381.17
E_001812,ACC_Sales_Revenue,ACC_Accounts_Receivable,966.01
E_001813,ACC_Inventory,ACC_COGS,581.3
E_001814,ACC_Sales_Revenue,ACC_Accounts_Receivable,641.44
E_001815,ACC_Inventory,ACC_COGS,359.85
E_001816,ACC_Sales_Revenue,ACC_Accounts_Receivable,1030.48
E_001817,ACC_Inventory,ACC_COGS,445.42
E_001818,ACC_Sales_Revenue,ACC_Accounts_Receivable,436.29
E_001819,ACC_Inventory,ACC_COGS,269.74
E_001820,ACC_Sales_Revenue,ACC_Accounts_Receivable,1485.66
E_001821,ACC_Inventory,ACC_COGS,773.99
E_001822,ACC_Sales_Revenue,ACC_Accounts_Receivable,1640.84
E_001823,ACC_Inventory,ACC_COGS,853.52
E_001824,ACC_Sales_Revenue,ACC_Accounts_Receivable,626.09
E_001825,ACC_Inventory,ACC_COGS,355.96
E_001826,ACC_Accounts_Receivable,ACC_Cash,635.15
E_001827,ACC_Accounts_Receivable,ACC_Cash,860.37
E_001828,ACC_Accounts_Receivable,ACC_Cash,1370.29
E_001829,ACC_Accounts_Receivable,ACC_Cash,479.35
E_001830,ACC_Accounts_Receivable,ACC_Cash,870.46
E_001831,ACC_Sales_Revenue,ACC_Accounts_Receivable,896.91
E_001832,ACC_Inventory,ACC_COGS,541.84
E_001833,ACC_Sales_Revenue,ACC_Accounts_Receivable,914.52
E_001834,ACC_Inventory,ACC_COGS,401.11
E_001835,ACC_Sales_Revenue,ACC_Accounts_Receivable,1041.1
E_001836,ACC_Inventory,ACC_COGS,539.47
E_001837,ACC_Sales_Revenue,ACC_Accounts_Receivable,1787.71
E_001838,ACC_Inventory,ACC_COGS,1244.31
E_001839,ACC_Cash,ACC_Accounts_Payable,11811.32
E_001840,ACC_Accounts_Receivable,ACC_Cash,688.62
E_001841,ACC_Sales_Revenue,ACC_Accounts_Receivable,581.32
E_001842,ACC_Inventory,ACC_COGS,267.24
E_001843,ACC_Sales_Revenue,ACC_Accounts_Receivable,460.76
E_001844,ACC_Inventory,ACC_COGS,239.79
E_001845,ACC_Sales_Revenue,ACC_Accounts_Receivable,597.19
E_001846,ACC_Inventory,ACC_COGS,246.99
E_001847,ACC_Sales_Revenue,ACC_Accounts_Receivable,789.47
E_001848,ACC_Inventory,ACC_COGS,484.8
E_001849,ACC_Accounts_Payable,ACC_Inventory,14691.84
E_001850,ACC_Accounts_Receivable,ACC_Cash,1132.81
E_001851,ACC_Accounts_Receivable,ACC_Cash,722.43
E_001852,ACC_Sales_Revenue,ACC_Accounts_Receivable,874.92
E_001853,ACC_Inventory,ACC_COGS,386.66
E_001854,ACC_Sales_Revenue,ACC_Accounts_Receivable,794.76
E_001855,ACC_Inventory,ACC_COGS,464.08
E_001856,ACC_Sales_Revenue,ACC_Accounts_Receivable,1286.87
E_001857,ACC_Inventory,ACC_COGS,666.45
E_001858,ACC_Sales_Revenue,ACC_Accounts_Receivable,2198.18
E_001859,ACC_Inventory,ACC_COGS,1366.82
E_001860,ACC_Accounts_Receivable,ACC_Cash,928.04
E_001861,ACC_Accounts_Receivable,ACC_Cash,272.01
E_001862,ACC_Accounts_Receivable,ACC_Cash,792.32
E_001863,ACC_Sales_Revenue,ACC_Accounts_Receivable,657.76
E_001864,ACC_Inventory,ACC_COGS,374.18
E_001865,ACC_Sales_Revenue,ACC_Accounts_Receivable,1214.73
E_001866,ACC_Inventory,ACC_COGS,783.17
E_001867,ACC_Sales_Revenue,ACC_Accounts_Receivable,1050.86
E_001868,ACC_Inventory,ACC_COGS,524.77
E_001869,ACC_Sales_Revenue,ACC_Accounts_Receivable,1674.54
E_001870,ACC_Inventory,ACC_COGS,1162.08
E_001871,ACC_Cash,ACC_Travel_Exp,1081.56
E_001872,ACC_Accounts_Receivable,ACC_Cash,943.87
E_001873,ACC_Sales_Revenue,ACC_Accounts_Receivable,692.91
E_001874,ACC_Inventory,ACC_COGS,407.97
E_001875,ACC_Sales_Revenue,ACC_Accounts_Receivable,1013.2
E_001876,ACC_Inventory,ACC_COGS,549.54
E_001877,ACC_Sales_Revenue,ACC_Accounts_Receivable,1246.5
E_001878,ACC_Inventory,ACC_COGS,791.37
E_001879,ACC_Sales_Revenue,ACC_Accounts_Receivable,1110.77
E_001880,ACC_Inventory,ACC_COGS,637.07
E_001881,ACC_Cash,ACC_Payroll_Exp,8507.27
E_001882,ACC_Cash,ACC_Payroll_Exp,7280.01
E_001883,ACC_Cash,ACC_Payroll_Exp,4935.44
E_001884,ACC_Cash,ACC_Rent_Exp,6658.59
E_001885,ACC_Accounts_Receivable,ACC_Cash,930.32
E_001886,ACC_Accounts_Receivable,ACC_Cash,601.53
E_001887,ACC_Cash,ACC_Accounts_Payable,13869.13
E_001888,ACC_Accounts_Receivable,ACC_Cash,966.47
E_001889,ACC_Sales_Revenue,ACC_Accounts_Receivable,748.27
E_001890,ACC_Inventory,ACC_COGS,438.43
E_001891,ACC_Sales_Revenue,ACC_Accounts_Receivable,848.35
E_001892,ACC_Inventory,ACC_COGS,436.1
E_001893,ACC_Sales_Revenue,ACC_Accounts_Receivable,1296.23
E_001894,ACC_Inventory,ACC_COGS,783.21
E_001895,ACC_Sales_Revenue,ACC_Accounts_Receivable,577.0
E_001896,ACC_Inventory,ACC_COGS,329.91
E_001897,ACC_Sales_Revenue,ACC_Accounts_Receivable,927.12
E_001898,ACC_Inventory,ACC_COGS,401.41
E_001899,ACC_Accounts_Receivable,ACC_Cash,568.03
E_001900,ACC_Sales_Revenue,ACC_Accounts_Receivable,809.25
E_001901,ACC_Inventory,ACC_COGS,423.96
E_001902,ACC_Sales_Revenue,ACC_Accounts_Receivable,1334.07
E_001903,ACC_Inventory,ACC_COGS,697.87
E_001904,ACC_Sales_Revenue,ACC_Accounts_Receivable,863.55
E_001905,ACC_Inventory,ACC_COGS,503.83
E_001906,ACC_Sales_Revenue,ACC_Accounts_Receivable,815.0
E_001907,ACC_Inventory,ACC_COGS,539.4
E_001908,ACC_Accounts_Receivable,ACC_Cash,879.06
E_001909,ACC_Accounts_Receivable,ACC_Cash,674.42
E_001910,ACC_Sales_Revenue,ACC_Accounts_Receivable,1078.27
E_001911,ACC_Inventory,ACC_COGS,612.74
E_001912,ACC_Sales_Revenue,ACC_Accounts_Receivable,1035.67
E_001913,ACC_Inventory,ACC_COGS,562.9
E_001914,ACC_Sales_Revenue,ACC_Accounts_Receivable,1900.58
E_001915,ACC_Inventory,ACC_COGS,939.13
E_001916,ACC_Sales_Revenue,ACC_Accounts_Receivable,707.33
E_001917,ACC_Inventory,ACC_COGS,380.47
E_001918,ACC_Cash,ACC_Travel_Exp,444.52
E_001919,ACC_Accounts_Receivable,ACC_Cash,1014.2
E_001920,ACC_Accounts_Receivable,ACC_Cash,1614.09
E_001921,ACC_Sales_Revenue,ACC_Accounts_Receivable,883.92
E_001922,ACC_Inventory,ACC_COGS,524.16
E_001923,ACC_Sales_Revenue,ACC_Accounts_Receivable,1503.56
E_001924,ACC_Inventory,ACC_COGS,720.67
E_001925,ACC_Sales_Revenue,ACC_Accounts_Receivable,770.08
E_001926,ACC_Inventory,ACC_COGS,352.45
E_001927,ACC_Sales_Revenue,ACC_Accounts_Receivable,894.46
E_001928,ACC_Inventory,ACC_COGS,432.65
E_001929,ACC_Accounts_Payable,ACC_Inventory,12911.84
E_001930,ACC_Sales_Revenue,ACC_Accounts_Receivable,669.17
E_001931,ACC_Inventory,ACC_COGS,464.86
E_001932,ACC_Sales_Revenue,ACC_Accounts_Receivable,864.58
E_001933,ACC_Inventory,ACC_COGS,420.79
E_001934,ACC_Sales_Revenue,ACC_Accounts_Receivable,1229.13
E_001935,ACC_Inventory,ACC_COGS,746.17
E_001936,ACC_Sales_Revenue,ACC_Accounts_Receivable,530.6
E_001937,ACC_Inventory,ACC_COGS,262.71
E_001938,ACC_Accounts_Receivable,ACC_Cash,874.95
E_001939,ACC_Sales_Revenue,ACC_Accounts_Receivable,604.6
E_001940,ACC_Inventory,ACC_COGS,372.74
E_001941,ACC_Sales_Revenue,ACC_Accounts_Receivable,1290.3
E_001942,ACC_Inventory,ACC_COGS,563.3
E_001943,ACC_Sales_Revenue,ACC_Accounts_Receivable,435.0
E_001944,ACC_Inventory,ACC_COGS,244.89
E_001945,ACC_Sales_Revenue,ACC_Accounts_Receivable,639.73
E_001946,ACC_Inventory,ACC_COGS,444.0
E_001947,ACC_Cash,ACC_Travel_Exp,934.49
E_001948,ACC_Accounts_Receivable,ACC_Cash,729.41
E_001949,ACC_Accounts_Receivable,ACC_Cash,465.88
E_001950,ACC_Sales_Revenue,ACC_Accounts_Receivable,1496.41
E_001951,ACC_Inventory,ACC_COGS,1027.43
E_001952,ACC_Sales_Revenue,ACC_Accounts_Receivable,779.23
E_001953,ACC_Inventory,ACC_COGS,392.66
E_001954,ACC_Sales_Revenue,ACC_Accounts_Receivable,640.68
E_001955,ACC_Inventory,ACC_COGS,382.35
E_001956,ACC_Sales_Revenue,ACC_Accounts_Receivable,1697.78
E_001957,ACC_Inventory,ACC_COGS,923.12
E_001958,ACC_Sales_Revenue,ACC_Accounts_Receivable,448.27
E_001959,ACC_Inventory,ACC_COGS,290.65
E_001960,ACC_Accounts_Receivable,ACC_Cash,823.81
E_001961,ACC_Accounts_Receivable,ACC_Cash,1330.4
E_001962,ACC_Accounts_Receivable,ACC_Cash,455.42
E_001963,ACC_Accounts_Receivable,ACC_Cash,837.4
E_001964,ACC_Accounts_Receivable,ACC_Cash,1058.64
E_001965,ACC_Accounts_Receivable,ACC_Cash,622.55
E_001966,ACC_Accounts_Receivable,ACC_Cash,426.89
E_001967,ACC_Sales_Revenue,ACC_Accounts_Receivable,953.96
E_001968,ACC_Inventory,ACC_COGS,564.16
E_001969,ACC_Sales_Revenue,ACC_Accounts_Receivable,654.45
E_001970,ACC_Inventory,ACC_COGS,281.45
E_001971,ACC_Sales_Revenue,ACC_Accounts_Receivable,531.72
E_001972,ACC_Inventory,ACC_COGS,327.12
E_001973,ACC_Cash,ACC_Accounts_Payable,14773.43
E_001974,ACC_Accounts_Receivable,ACC_Cash,1217.09
E_001975,ACC_Sales_Revenue,ACC_Accounts_Receivable,881.95
E_001976,ACC_Inventory,ACC_COGS,607.98
E_001977,ACC_Sales_Revenue,ACC_Accounts_Receivable,638.41
E_001978,ACC_Inventory,ACC_COGS,285.61
E_001979,ACC_Sales_Revenue,ACC_Accounts_Receivable,479.38
E_001980,ACC_Inventory,ACC_COGS,326.22
E_001981,ACC_Sales_Revenue,ACC_Accounts_Receivable,1134.1
E_001982,ACC_Inventory,ACC_COGS,615.49
E_001983,ACC_Sales_Revenue,ACC_Accounts_Receivable,1037.63
E_001984,ACC_Inventory,ACC_COGS,477.14
E_001985,ACC_Cash,ACC_Travel_Exp,785.7
E_001986,ACC_Accounts_Receivable,ACC_Cash,1237.95
E_001987,ACC_Accounts_Receivable,ACC_Cash,941.91
E_001988,ACC_Accounts_Receivable,ACC_Cash,404.87
E_001989,ACC_Cash,ACC_Accounts_Payable,12948.61
E_001990,ACC_Sales_Revenue,ACC_Accounts_Receivable,1674.49
E_001991,ACC_Inventory,ACC_COGS,938.63
E_001992,ACC_Sales_Revenue,ACC_Accounts_Receivable,521.43
E_001993,ACC_Inventory,ACC_COGS,341.59
E_001994,ACC_Sales_Revenue,ACC_Accounts_Receivable,434.59
E_001995,ACC_Inventory,ACC_COGS,292.9
E_001996,ACC_Sales_Revenue,ACC_Accounts_Receivable,606.59
E_001997,ACC_Inventory,ACC_COGS,318.68
E_001998,ACC_Cash,ACC_Travel_Exp,1105.97
E_001999,ACC_Accounts_Receivable,ACC_Cash,1211.52
E_002000,ACC_Accounts_Receivable,ACC_Cash,886.27
E_002001,ACC_Accounts_Receivable,ACC_Cash,623.09
E_002002,ACC_Sales_Revenue,ACC_Accounts_Receivable,881.78
E_002003,ACC_Inventory,ACC_COGS,600.48
E_002004,ACC_Sales_Revenue,ACC_Accounts_Receivable,726.41
E_002005,ACC_Inventory,ACC_COGS,492.37
E_002006,ACC_Sales_Revenue,ACC_Accounts_Receivable,920.98
E_002007,ACC_Inventory,ACC_COGS,378.74
E_002008,ACC_Sales_Revenue,ACC_Accounts_Receivable,484.93
E_002009,ACC_Inventory,ACC_COGS,276.6
E_002010,ACC_Accounts_Payable,ACC_Inventory,14165.65
E_002011,ACC_Accounts_Receivable,ACC_Cash,649.06
E_002012,ACC_Sales_Revenue,ACC_Accounts_Receivable,1250.79
E_002013,ACC_Inventory,ACC_COGS,871.46
E_002014,ACC_Sales_Revenue,ACC_Accounts_Receivable,917.55
E_002015,ACC_Inventory,ACC_COGS,511.35
E_002016,ACC_Sales_Revenue,ACC_Accounts_Receivable,960.36
E_002017,ACC_Inventory,ACC_COGS,654.55
E_002018,ACC_Sales_Revenue,ACC_Accounts_Receivable,1004.77
E_002019,ACC_Inventory,ACC_COGS,553.89
E_002020,ACC_Cash,ACC_Travel_Exp,161.8
E_002021,ACC_Accounts_Receivable,ACC_Cash,513.89
E_002022,ACC_Accounts_Receivable,ACC_Cash,1064.02
E_002023,ACC_Accounts_Receivable,ACC_Cash,1157.74
E_002024,ACC_Accounts_Receivable,ACC_Cash,603.86
E_002025,ACC_Accounts_Receivable,ACC_Cash,1050.7
E_002026,ACC_Sales_Revenue,ACC_Accounts_Receivable,1034.53
E_002027,ACC_Inventory,ACC_COGS,659.23
E_002028,ACC_Sales_Revenue,ACC_Accounts_Receivable,1361.41
E_002029,ACC_Inventory,ACC_COGS,820.0
E_002030,ACC_Sales_Revenue,ACC_Accounts_Receivable,865.42
E_002031,ACC_Inventory,ACC_COGS,391.73
E_002032,ACC_Sales_Revenue,ACC_Accounts_Receivable,1062.32
E_002033,ACC_Inventory,ACC_COGS,628.49
E_002034,ACC_Sales_Revenue,ACC_Accounts_Receivable,771.79
E_002035,ACC_Inventory,ACC_COGS,500.19
E_002036,ACC_Cash,ACC_Travel_Exp,498.97
E_002037,ACC_Accounts_Receivable,ACC_Cash,751.0
E_002038,ACC_Sales_Revenue,ACC_Accounts_Receivable,610.36
E_002039,ACC_Inventory,ACC_COGS,423.9
E_002040,ACC_Sales_Revenue,ACC_Accounts_Receivable,1644.16
E_002041,ACC_Inventory,ACC_COGS,817.28
E_002042,ACC_Sales_Revenue,ACC_Accounts_Receivable,787.25
E_002043,ACC_Inventory,ACC_COGS,316.51
E_002044,ACC_Sales_Revenue,ACC_Accounts_Receivable,451.38
E_002045,ACC_Inventory,ACC_COGS,212.44
E_002046,ACC_Sales_Revenue,ACC_Accounts_Receivable,842.06
E_002047,ACC_Inventory,ACC_COGS,404.27
E_002048,ACC_Cash,ACC_Travel_Exp,875.77
E_002049,ACC_Sales_Revenue,ACC_Accounts_Receivable,1119.76
E_002050,ACC_Inventory,ACC_COGS,451.75
E_002051,ACC_Sales_Revenue,ACC_Accounts_Receivable,616.19
E_002052,ACC_Inventory,ACC_COGS,312.94
E_002053,ACC_Sales_Revenue,ACC_Accounts_Receivable,669.24
E_002054,ACC_Inventory,ACC_COGS,280.17
E_002055,ACC_Sales_Revenue,ACC_Accounts_Receivable,375.7
E_002056,ACC_Inventory,ACC_COGS,202.73
E_002057,ACC_Sales_Revenue,ACC_Accounts_Receivable,303.4
E_002058,ACC_Inventory,ACC_COGS,167.1
E_002059,ACC_Sales_Revenue,ACC_Accounts_Receivable,424.56
E_002060,ACC_Inventory,ACC_COGS,282.9
E_002061,ACC_Sales_Revenue,ACC_Accounts_Receivable,1084.4
E_002062,ACC_Inventory,ACC_COGS,534.93
E_002063,ACC_Sales_Revenue,ACC_Accounts_Receivable,1095.46
E_002064,ACC_Inventory,ACC_COGS,648.09
E_002065,ACC_Cash,ACC_Travel_Exp,749.11
E_002066,ACC_Accounts_Receivable,ACC_Cash,718.42
E_002067,ACC_Accounts_Receivable,ACC_Cash,781.98
E_002068,ACC_Accounts_Receivable,ACC_Cash,1021.31
E_002069,ACC_Sales_Revenue,ACC_Accounts_Receivable,543.39
E_002070,ACC_Inventory,ACC_COGS,339.25
E_002071,ACC_Sales_Revenue,ACC_Accounts_Receivable,784.88
E_002072,ACC_Inventory,ACC_COGS,401.93
E_002073,ACC_Sales_Revenue,ACC_Accounts_Receivable,798.85
E_002074,ACC_Inventory,ACC_COGS,451.17
E_002075,ACC_Sales_Revenue,ACC_Accounts_Receivable,503.34
E_002076,ACC_Inventory,ACC_COGS,315.7
E_002077,ACC_Sales_Revenue,ACC_Accounts_Receivable,1459.68
E_002078,ACC_Inventory,ACC_COGS,874.68
E_002079,ACC_Accounts_Receivable,ACC_Cash,519.15
E_002080,ACC_Accounts_Receivable,ACC_Cash,691.92
E_002081,ACC_Sales_Revenue,ACC_Accounts_Receivable,732.33
E_002082,ACC_Inventory,ACC_COGS,465.92
E_002083,ACC_Sales_Revenue,ACC_Accounts_Receivable,808.65
E_002084,ACC_Inventory,ACC_COGS,431.84
E_002085,ACC_Sales_Revenue,ACC_Accounts_Receivable,869.54
E_002086,ACC_Inventory,ACC_COGS,442.19
E_002087,ACC_Sales_Revenue,ACC_Accounts_Receivable,353.51
E_002088,ACC_Inventory,ACC_COGS,201.24
E_002089,ACC_Sales_Revenue,ACC_Accounts_Receivable,724.69
E_002090,ACC_Inventory,ACC_COGS,470.06
E_002091,ACC_Accounts_Payable,ACC_Inventory,10977.02
E_002092,ACC_Cash,ACC_Travel_Exp,657.89
E_002093,ACC_Accounts_Receivable,ACC_Cash,1460.03
E_002094,ACC_Accounts_Receivable,ACC_Cash,519.15
E_002095,ACC_Accounts_Receivable,ACC_Cash,706.83
E_002096,ACC_Accounts_Receivable,ACC_Cash,2006.55
E_002097,ACC_Sales_Revenue,ACC_Accounts_Receivable,714.92
E_002098,ACC_Inventory,ACC_COGS,439.73
E_002099,ACC_Sales_Revenue,ACC_Accounts_Receivable,1642.03
E_002100,ACC_Inventory,ACC_COGS,701.61
E_002101,ACC_Sales_Revenue,ACC_Accounts_Receivable,1033.75
E_002102,ACC_Inventory,ACC_COGS,551.66
E_002103,ACC_Sales_Revenue,ACC_Accounts_Receivable,636.6
E_002104,ACC_Inventory,ACC_COGS,341.24
E_002105,ACC_Accounts_Receivable,ACC_Cash,490.66
E_002106,ACC_Accounts_Receivable,ACC_Cash,429.22
E_002107,ACC_Accounts_Receivable,ACC_Cash,541.46
E_002108,ACC_Sales_Revenue,ACC_Accounts_Receivable,1400.18
E_002109,ACC_Inventory,ACC_COGS,689.52
E_002110,ACC_Sales_Revenue,ACC_Accounts_Receivable,1158.02
E_002111,ACC_Inventory,ACC_COGS,600.76
E_002112,ACC_Sales_Revenue,ACC_Accounts_Receivable,819.31
E_002113,ACC_Inventory,ACC_COGS,328.47
E_002114,ACC_Sales_Revenue,ACC_Accounts_Receivable,617.6
E_002115,ACC_Inventory,ACC_COGS,354.19
E_002116,ACC_Sales_Revenue,ACC_Accounts_Receivable,1057.75
E_002117,ACC_Inventory,ACC_COGS,557.55
E_002118,ACC_Cash,ACC_Travel_Exp,1193.12
E_002119,ACC_Sales_Revenue,ACC_Accounts_Receivable,1144.46
E_002120,ACC_Inventory,ACC_COGS,778.66
E_002121,ACC_Sales_Revenue,ACC_Accounts_Receivable,1031.41
E_002122,ACC_Inventory,ACC_COGS,717.7
E_002123,ACC_Sales_Revenue,ACC_Accounts_Receivable,1217.35
E_002124,ACC_Inventory,ACC_COGS,498.53
E_002125,ACC_Sales_Revenue,ACC_Accounts_Receivable,645.82
E_002126,ACC_Inventory,ACC_COGS,293.2
E_002127,ACC_Sales_Revenue,ACC_Accounts_Receivable,1355.02
E_002128,ACC_Inventory,ACC_COGS,853.32
E_002129,ACC_Accounts_Receivable,ACC_Cash,412.68
E_002130,ACC_Accounts_Receivable,ACC_Cash,455.6
E_002131,ACC_Accounts_Receivable,ACC_Cash,1025.91
E_002132,ACC_Accounts_Receivable,ACC_Cash,742.38
E_002133,ACC_Sales_Revenue,ACC_Accounts_Receivable,1834.85
E_002134,ACC_Inventory,ACC_COGS,1233.07
E_002135,ACC_Sales_Revenue,ACC_Accounts_Receivable,607.25
E_002136,ACC_Inventory,ACC_COGS,257.52
E_002137,ACC_Sales_Revenue,ACC_Accounts_Receivable,1601.98
E_002138,ACC_Inventory,ACC_COGS,1061.1
E_002139,ACC_Sales_Revenue,ACC_Accounts_Receivable,865.91
E_002140,ACC_Inventory,ACC_COGS,516.13
E_002141,ACC_Sales_Revenue,ACC_Accounts_Receivable,616.49
E_002142,ACC_Inventory,ACC_COGS,268.54
E_002143,ACC_Cash,ACC_Travel_Exp,179.0
E_002144,ACC_Sales_Revenue,ACC_Accounts_Receivable,703.78
E_002145,ACC_Inventory,ACC_COGS,488.15
E_002146,ACC_Sales_Revenue,ACC_Accounts_Receivable,947.93
E_002147,ACC_Inventory,ACC_COGS,380.16
E_002148,ACC_Sales_Revenue,ACC_Accounts_Receivable,986.09
E_002149,ACC_Inventory,ACC_COGS,683.9
E_002150,ACC_Sales_Revenue,ACC_Accounts_Receivable,635.96
E_002151,ACC_Inventory,ACC_COGS,382.88
E_002152,ACC_Accounts_Receivable,ACC_Cash,479.52
E_002153,ACC_Accounts_Receivable,ACC_Cash,510.57
E_002154,ACC_Sales_Revenue,ACC_Accounts_Receivable,1884.69
E_002155,ACC_Inventory,ACC_COGS,1014.32
E_002156,ACC_Sales_Revenue,ACC_Accounts_Receivable,1596.6
E_002157,ACC_Inventory,ACC_COGS,770.67
E_002158,ACC_Sales_Revenue,ACC_Accounts_Receivable,952.55
E_002159,ACC_Inventory,ACC_COGS,631.12
E_002160,ACC_Sales_Revenue,ACC_Accounts_Receivable,812.25
E_002161,ACC_Inventory,ACC_COGS,352.4
E_002162,ACC_Accounts_Receivable,ACC_Cash,1612.47
E_002163,ACC_Accounts_Receivable,ACC_Cash,547.22
E_002164,ACC_Accounts_Receivable,ACC_Cash,974.51
E_002165,ACC_Accounts_Receivable,ACC_Cash,559.35
E_002166,ACC_Accounts_Receivable,ACC_Cash,1427.1
E_002167,ACC_Sales_Revenue,ACC_Accounts_Receivable,1022.51
E_002168,ACC_Inventory,ACC_COGS,591.2
E_002169,ACC_Sales_Revenue,ACC_Accounts_Receivable,531.39
E_002170,ACC_Inventory,ACC_COGS,307.85
E_002171,ACC_Sales_Revenue,ACC_Accounts_Receivable,721.74
E_002172,ACC_Inventory,ACC_COGS,477.55
E_002173,ACC_Sales_Revenue,ACC_Accounts_Receivable,410.42
E_002174,ACC_Inventory,ACC_COGS,255.35
E_002175,ACC_Sales_Revenue,ACC_Accounts_Receivable,938.52
E_002176,ACC_Inventory,ACC_COGS,499.0
E_002177,ACC_Accounts_Payable,ACC_Inventory,12970.79
E_002178,ACC_Accounts_Receivable,ACC_Cash,347.87
E_002179,ACC_Accounts_Receivable,ACC_Cash,643.32
E_002180,ACC_Sales_Revenue,ACC_Accounts_Receivable,1501.48
E_002181,ACC_Inventory,ACC_COGS,1048.1
E_002182,ACC_Sales_Revenue,ACC_Accounts_Receivable,489.95
E_002183,ACC_Inventory,ACC_COGS,315.89
E_002184,ACC_Sales_Revenue,ACC_Accounts_Receivable,445.35
E_002185,ACC_Inventory,ACC_COGS,255.11
E_002186,ACC_Sales_Revenue,ACC_Accounts_Receivable,875.15
E_002187,ACC_Inventory,ACC_COGS,507.04
E_002188,ACC_Accounts_Receivable,ACC_Cash,904.82
E_002189,ACC_Accounts_Receivable,ACC_Cash,787.44
E_002190,ACC_Accounts_Receivable,ACC_Cash,1485.66
E_002191,ACC_Sales_Revenue,ACC_Accounts_Receivable,1568.98
E_002192,ACC_Inventory,ACC_COGS,872.94
E_002193,ACC_Sales_Revenue,ACC_Accounts_Receivable,665.85
E_002194,ACC_Inventory,ACC_COGS,326.37
E_002195,ACC_Sales_Revenue,ACC_Accounts_Receivable,1231.62
E_002196,ACC_Inventory,ACC_COGS,698.35
E_002197,ACC_Sales_Revenue,ACC_Accounts_Receivable,787.77
E_002198,ACC_Inventory,ACC_COGS,523.01
E_002199,ACC_Sales_Revenue,ACC_Accounts_Receivable,746.62
E_002200,ACC_Inventory,ACC_COGS,337.88
E_002201,ACC_Accounts_Receivable,ACC_Cash,755.11
E_002202,ACC_Accounts_Receivable,ACC_Cash,1067.72
E_002203,ACC_Accounts_Receivable,ACC_Cash,383.09
E_002204,ACC_Accounts_Receivable,ACC_Cash,455.75
E_002205,ACC_Sales_Revenue,ACC_Accounts_Receivable,1038.51
E_002206,ACC_Inventory,ACC_COGS,660.22
E_002207,ACC_Sales_Revenue,ACC_Accounts_Receivable,425.84
E_002208,ACC_Inventory,ACC_COGS,259.29
E_002209,ACC_Sales_Revenue,ACC_Accounts_Receivable,1444.08
E_002210,ACC_Inventory,ACC_COGS,642.28
E_002211,ACC_Sales_Revenue,ACC_Accounts_Receivable,1389.43
E_002212,ACC_Inventory,ACC_COGS,632.42
E_002213,ACC_Sales_Revenue,ACC_Accounts_Receivable,622.9
E_002214,ACC_Inventory,ACC_COGS,337.65
E_002215,ACC_Cash,ACC_Travel_Exp,1033.32
E_002216,ACC_Accounts_Receivable,ACC_Cash,586.1
E_002217,ACC_Accounts_Receivable,ACC_Cash,635.46
E_002218,ACC_Accounts_Receivable,ACC_Cash,1061.79
E_002219,ACC_Accounts_Receivable,ACC_Cash,950.0
E_002220,ACC_Accounts_Receivable,ACC_Cash,460.76
E_002221,ACC_Sales_Revenue,ACC_Accounts_Receivable,974.79
E_002222,ACC_Inventory,ACC_COGS,544.91
E_002223,ACC_Sales_Revenue,ACC_Accounts_Receivable,887.92
E_002224,ACC_Inventory,ACC_COGS,419.86
E_002225,ACC_Sales_Revenue,ACC_Accounts_Receivable,641.94
E_002226,ACC_Inventory,ACC_COGS,320.38
E_002227,ACC_Sales_Revenue,ACC_Accounts_Receivable,611.53
E_002228,ACC_Inventory,ACC_COGS,413.8
E_002229,ACC_Sales_Revenue,ACC_Accounts_Receivable,791.86
E_002230,ACC_Inventory,ACC_COGS,404.9
E_002231,ACC_Accounts_Receivable,ACC_Cash,861.39
E_002232,ACC_Accounts_Receivable,ACC_Cash,961.3
E_002233,ACC_Sales_Revenue,ACC_Accounts_Receivable,994.31
E_002234,ACC_Inventory,ACC_COGS,598.68
E_002235,ACC_Sales_Revenue,ACC_Accounts_Receivable,689.78
E_002236,ACC_Inventory,ACC_COGS,284.1
E_002237,ACC_Sales_Revenue,ACC_Accounts_Receivable,1089.3
E_002238,ACC_Inventory,ACC_COGS,497.21
E_002239,ACC_Sales_Revenue,ACC_Accounts_Receivable,256.0
E_002240,ACC_Inventory,ACC_COGS,147.53
