Transaction_ID,Timestamp,Debit_Account,Credit_Account,Asset_Type,Amount,Price,Memo
M_000159,2020-02-22T14:10:21,USR_009_Stock,USR_003_Stock,STK_001,149,5316.32,Normal
M_000159,2020-02-22T14:10:21,USR_003_Cash,USR_009_Cash,CASH,792131.68,1.00,Normal
M_000161,2020-02-23T13:48:01,USR_010_Stock,USR_003_Stock,STK_003,80,2296.61,Normal
M_000161,2020-02-23T13:48:01,USR_003_Cash,USR_010_Cash,CASH,183728.80,1.00,Normal
EX_IN_000162,2020-02-24T09:14:19,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,33923.00,1.00,External_Inflow
EX_IN_000166,2020-02-24T09:15:36,USR_006_Cash,ACC_Input_From_Outside_Cash,CASH,33923.00,1.00,External_Inflow
EX_IN_000165,2020-02-24T09:21:15,USR_010_Cash,ACC_Input_From_Outside_Cash,CASH,33923.00,1.00,External_Inflow
EX_IN_000163,2020-02-24T09:21:48,USR_007_Cash,ACC_Input_From_Outside_Cash,CASH,33923.00,1.00,External_Inflow
EX_IN_000164,2020-02-24T09:27:05,USR_005_Cash,ACC_Input_From_Outside_Cash,CASH,33923.00,1.00,External_Inflow
M_000167,2020-02-24T12:53:52,USR_002_Stock,USR_003_Stock,STK_004,1779,1489.32,Normal
M_000167,2020-02-24T12:53:52,USR_003_Cash,USR_002_Cash,CASH,2649500.28,1.00,Normal
M_000168,2020-02-24T15:01:00,USR_003_Stock,USR_004_Stock,STK_004,2530,2007.93,MM_Balance
M_000168,2020-02-24T15:01:00,USR_004_Cash,USR_003_Cash,CASH,5080062.90,1.00,MM_Balance
EX_IN_000171,2020-02-25T09:05:58,USR_009_Cash,ACC_Input_From_Outside_Cash,CASH,11786.89,1.00,External_Inflow
EX_IN_000175,2020-02-25T09:15:51,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,11786.89,1.00,External_Inflow
EX_IN_000170,2020-02-25T09:21:56,USR_001_Cash,ACC_Input_From_Outside_Cash,CASH,11786.89,1.00,External_Inflow
EX_IN_000174,2020-02-25T09:23:22,USR_005_Cash,ACC_Input_From_Outside_Cash,CASH,11786.89,1.00,External_Inflow
EX_IN_000176,2020-02-25T09:23:44,USR_010_Cash,ACC_Input_From_Outside_Cash,CASH,11786.89,1.00,External_Inflow
EX_IN_000173,2020-02-25T09:26:35,USR_002_Cash,ACC_Input_From_Outside_Cash,CASH,11786.89,1.00,External_Inflow
EX_IN_000169,2020-02-25T09:27:46,USR_006_Cash,ACC_Input_From_Outside_Cash,CASH,11786.89,1.00,External_Inflow
EX_IN_000172,2020-02-25T09:28:20,USR_007_Cash,ACC_Input_From_Outside_Cash,CASH,11786.89,1.00,External_Inflow
M_000177,2020-02-25T13:28:38,USR_004_Stock,USR_010_Stock,STK_003,73,2300.19,Normal
M_000177,2020-02-25T13:28:38,USR_010_Cash,USR_004_Cash,CASH,167913.87,1.00,Normal
M_000178,2020-02-26T10:26:01,USR_008_Stock,USR_003_Stock,STK_005,181,3953.25,Normal
M_000178,2020-02-26T10:26:01,USR_003_Cash,USR_008_Cash,CASH,715538.25,1.00,Normal
M_000179,2020-02-27T12:59:05,USR_010_Stock,USR_003_Stock,STK_001,151,5411.35,Normal
M_000179,2020-02-27T12:59:05,USR_003_Cash,USR_010_Cash,CASH,817113.85,1.00,Normal
M_000180,2020-02-28T13:33:05,USR_004_Stock,USR_007_Stock,STK_001,98,5733.60,Normal
M_000180,2020-02-28T13:33:05,USR_007_Cash,USR_004_Cash,CASH,561892.80,1.00,Normal
M_000181,2020-02-29T12:51:28,USR_003_Stock,USR_008_Stock,STK_004,194,2130.63,Normal
M_000181,2020-02-29T12:51:28,USR_008_Cash,USR_003_Cash,CASH,413342.22,1.00,Normal
EX_OUT_000184,2020-03-01T09:16:20,ACC_Output_To_Outside_Cash,USR_008_Cash,CASH,56508.13,1.00,External_Outflow
EX_OUT_000182,2020-03-01T09:24:28,ACC_Output_To_Outside_Cash,USR_006_Cash,CASH,56508.13,1.00,External_Outflow
EX_OUT_000183,2020-03-01T09:24:32,ACC_Output_To_Outside_Cash,USR_007_Cash,CASH,56508.13,1.00,External_Outflow
M_000185,2020-03-02T14:53:12,USR_003_Stock,USR_010_Stock,STK_003,267,2328.97,Normal
M_000185,2020-03-02T14:53:12,USR_010_Cash,USR_003_Cash,CASH,621834.99,1.00,Normal
M_000186,2020-03-05T13:18:21,USR_004_Stock,USR_010_Stock,STK_001,206,5598.65,Normal
M_000186,2020-03-05T13:18:21,USR_010_Cash,USR_004_Cash,CASH,1153321.90,1.00,Normal
M_000189,2020-03-07T09:51:15,USR_008_Stock,USR_004_Stock,STK_005,92,3881.65,Normal
M_000189,2020-03-07T09:51:15,USR_004_Cash,USR_008_Cash,CASH,357111.80,1.00,Normal
M_000187,2020-03-07T10:34:53,USR_010_Stock,USR_004_Stock,STK_005,291,3652.75,Normal
M_000187,2020-03-07T10:34:53,USR_004_Cash,USR_010_Cash,CASH,1062950.25,1.00,Normal
M_000188,2020-03-07T12:35:11,USR_004_Stock,USR_005_Stock,STK_001,201,5587.41,Normal
M_000188,2020-03-07T12:35:11,USR_005_Cash,USR_004_Cash,CASH,1123069.41,1.00,Normal
M_000190,2020-03-07T14:11:32,USR_007_Stock,USR_004_Stock,STK_003,275,2240.53,Normal
M_000190,2020-03-07T14:11:32,USR_004_Cash,USR_007_Cash,CASH,616145.75,1.00,Normal
M_000191,2020-03-08T09:44:33,USR_003_Stock,USR_002_Stock,STK_003,11824,2415.34,Normal
M_000191,2020-03-08T09:44:33,USR_002_Cash,USR_003_Cash,CASH,28558980.16,1.00,Normal
M_000192,2020-03-08T15:30:00,USR_004_Stock,USR_003_Stock,STK_003,2195,1.00,MM_Balance
M_000192,2020-03-08T15:30:00,USR_003_Cash,USR_004_Cash,CASH,2195.00,1.00,MM_Balance
M_000193,2020-03-09T15:08:00,USR_004_Stock,USR_003_Stock,STK_003,2445,1.00,MM_Balance
M_000193,2020-03-09T15:08:00,USR_003_Cash,USR_004_Cash,CASH,2445.00,1.00,MM_Balance
M_000195,2020-03-13T09:50:22,USR_003_Stock,USR_008_Stock,STK_005,283,3656.34,Normal
M_000195,2020-03-13T09:50:22,USR_008_Cash,USR_003_Cash,CASH,1034744.22,1.00,Normal
M_000194,2020-03-13T12:06:52,USR_009_Stock,USR_004_Stock,STK_004,158,2118.24,Normal
M_000194,2020-03-13T12:06:52,USR_004_Cash,USR_009_Cash,CASH,334681.92,1.00,Normal
EX_OUT_000196,2020-03-14T09:06:21,ACC_Output_To_Outside_Cash,USR_001_Cash,CASH,19716.78,1.00,External_Outflow
EX_OUT_000197,2020-03-14T09:25:33,ACC_Output_To_Outside_Cash,USR_002_Cash,CASH,19716.78,1.00,External_Outflow
EX_OUT_000198,2020-03-14T09:29:46,ACC_Output_To_Outside_Cash,USR_008_Cash,CASH,19716.78,1.00,External_Outflow
M_000199,2020-03-14T10:31:31,USR_005_Stock,USR_004_Stock,STK_005,149,3501.72,Normal
M_000199,2020-03-14T10:31:31,USR_004_Cash,USR_005_Cash,CASH,521756.28,1.00,Normal
M_000200,2020-03-15T11:45:28,USR_005_Stock,USR_003_Stock,STK_001,81,5636.71,Normal
M_000200,2020-03-15T11:45:28,USR_003_Cash,USR_005_Cash,CASH,456573.51,1.00,Normal
M_000201,2020-03-15T12:30:01,USR_003_Stock,USR_009_Stock,STK_004,238,2217.56,Normal
M_000201,2020-03-15T12:30:01,USR_009_Cash,USR_003_Cash,CASH,527779.28,1.00,Normal
M_000202,2020-03-15T13:44:10,USR_003_Stock,USR_010_Stock,STK_003,41,1.00,Normal
M_000202,2020-03-15T13:44:10,USR_010_Cash,USR_003_Cash,CASH,41.00,1.00,Normal
M_000203,2020-03-16T14:29:57,USR_009_Stock,USR_004_Stock,STK_002,320,1437.79,Normal
M_000203,2020-03-16T14:29:57,USR_004_Cash,USR_009_Cash,CASH,460092.80,1.00,Normal
M_000205,2020-03-17T14:35:10,USR_004_Stock,USR_007_Stock,STK_002,243,1526.84,Normal
M_000205,2020-03-17T14:35:10,USR_007_Cash,USR_004_Cash,CASH,371022.12,1.00,Normal
M_000204,2020-03-17T14:48:28,USR_004_Stock,USR_006_Stock,STK_003,69,1.01,Normal
M_000204,2020-03-17T14:48:28,USR_006_Cash,USR_004_Cash,CASH,69.69,1.00,Normal
M_000206,2020-03-18T11:08:17,USR_004_Stock,USR_009_Stock,STK_001,26,5746.82,Normal
M_000206,2020-03-18T11:08:17,USR_009_Cash,USR_004_Cash,CASH,149417.32,1.00,Normal
M_000207,2020-03-19T11:31:37,USR_010_Stock,USR_004_Stock,STK_005,200,3553.79,Normal
M_000207,2020-03-19T11:31:37,USR_004_Cash,USR_010_Cash,CASH,710758.00,1.00,Normal
EX_IN_000210,2020-03-20T09:00:32,USR_010_Cash,ACC_Input_From_Outside_Cash,CASH,28639.12,1.00,External_Inflow
EX_IN_000211,2020-03-20T09:08:12,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,28639.12,1.00,External_Inflow
EX_IN_000208,2020-03-20T09:20:59,USR_006_Cash,ACC_Input_From_Outside_Cash,CASH,28639.12,1.00,External_Inflow
EX_IN_000209,2020-03-20T09:26:08,USR_005_Cash,ACC_Input_From_Outside_Cash,CASH,28639.12,1.00,External_Inflow
M_000212,2020-03-20T10:00:49,USR_010_Stock,USR_003_Stock,STK_004,15,2028.13,Normal
M_000212,2020-03-20T10:00:49,USR_003_Cash,USR_010_Cash,CASH,30421.95,1.00,Normal
EX_IN_000213,2020-03-21T09:02:04,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,81654.34,1.00,External_Inflow
EX_IN_000214,2020-03-21T09:19:00,USR_002_Cash,ACC_Input_From_Outside_Cash,CASH,81654.34,1.00,External_Inflow
EX_IN_000215,2020-03-21T09:20:11,USR_007_Cash,ACC_Input_From_Outside_Cash,CASH,81654.34,1.00,External_Inflow
EX_IN_000216,2020-03-21T09:25:05,USR_010_Cash,ACC_Input_From_Outside_Cash,CASH,81654.34,1.00,External_Inflow
M_000217,2020-03-21T11:33:04,USR_003_Stock,USR_009_Stock,STK_004,285,2064.22,Normal
M_000217,2020-03-21T11:33:04,USR_009_Cash,USR_003_Cash,CASH,588302.70,1.00,Normal
M_000218,2020-03-23T13:51:33,USR_003_Stock,USR_002_Stock,STK_002,17236,1467.51,Normal
M_000218,2020-03-23T13:51:33,USR_002_Cash,USR_003_Cash,CASH,25294002.36,1.00,Normal
M_000219,2020-03-23T15:20:00,USR_004_Stock,USR_003_Stock,STK_002,2130,1.00,MM_Balance
M_000219,2020-03-23T15:20:00,USR_003_Cash,USR_004_Cash,CASH,2130.00,1.00,MM_Balance
M_000220,2020-03-24T14:48:57,USR_005_Stock,USR_003_Stock,STK_002,18,1.00,Normal
M_000220,2020-03-24T14:48:57,USR_003_Cash,USR_005_Cash,CASH,18.00,1.00,Normal
M_000221,2020-03-24T15:09:00,USR_004_Stock,USR_003_Stock,STK_002,1604,1.00,MM_Balance
M_000221,2020-03-24T15:09:00,USR_003_Cash,USR_004_Cash,CASH,1604.00,1.00,MM_Balance
M_000222,2020-03-25T14:26:04,USR_004_Stock,USR_008_Stock,STK_005,60,3421.15,Normal
M_000222,2020-03-25T14:26:04,USR_008_Cash,USR_004_Cash,CASH,205269.00,1.00,Normal
M_000224,2020-03-25T15:00:00,USR_003_Stock,USR_004_Stock,STK_002,2565,1.02,MM_Balance
M_000224,2020-03-25T15:00:00,USR_004_Cash,USR_003_Cash,CASH,2616.30,1.00,MM_Balance
M_000223,2020-03-25T15:52:00,USR_004_Stock,USR_003_Stock,STK_002,2935,1.02,MM_Balance
M_000223,2020-03-25T15:52:00,USR_003_Cash,USR_004_Cash,CASH,2993.70,1.00,MM_Balance
EX_OUT_000228,2020-03-26T09:00:13,ACC_Output_To_Outside_Cash,USR_009_Cash,CASH,17383.57,1.00,External_Outflow
EX_OUT_000232,2020-03-26T09:00:24,ACC_Output_To_Outside_Cash,USR_002_Cash,CASH,17383.57,1.00,External_Outflow
EX_OUT_000227,2020-03-26T09:00:32,ACC_Output_To_Outside_Cash,USR_006_Cash,CASH,17383.57,1.00,External_Outflow
EX_OUT_000231,2020-03-26T09:14:02,ACC_Output_To_Outside_Cash,USR_001_Cash,CASH,17383.57,1.00,External_Outflow
EX_OUT_000226,2020-03-26T09:16:39,ACC_Output_To_Outside_Cash,USR_005_Cash,CASH,17383.57,1.00,External_Outflow
EX_OUT_000229,2020-03-26T09:18:09,ACC_Output_To_Outside_Cash,USR_008_Cash,CASH,17383.57,1.00,External_Outflow
EX_OUT_000230,2020-03-26T09:18:49,ACC_Output_To_Outside_Cash,USR_010_Cash,CASH,17383.57,1.00,External_Outflow
EX_OUT_000225,2020-03-26T09:22:30,ACC_Output_To_Outside_Cash,USR_007_Cash,CASH,17383.57,1.00,External_Outflow
M_000234,2020-03-26T11:33:20,USR_007_Stock,USR_004_Stock,STK_004,299,1897.40,Normal
M_000234,2020-03-26T11:33:20,USR_004_Cash,USR_007_Cash,CASH,567322.60,1.00,Normal
M_000233,2020-03-26T14:17:30,USR_010_Stock,USR_003_Stock,STK_001,12,5403.53,Normal
M_000233,2020-03-26T14:17:30,USR_003_Cash,USR_010_Cash,CASH,64842.36,1.00,Normal
M_000236,2020-03-26T15:25:00,USR_003_Stock,USR_004_Stock,STK_002,1191,1.01,MM_Balance
M_000236,2020-03-26T15:25:00,USR_004_Cash,USR_003_Cash,CASH,1202.91,1.00,MM_Balance
M_000235,2020-03-26T15:54:00,USR_004_Stock,USR_003_Stock,STK_002,2338,1.01,MM_Balance
M_000235,2020-03-26T15:54:00,USR_003_Cash,USR_004_Cash,CASH,2361.38,1.00,MM_Balance
EX_IN_000238,2020-03-27T09:14:48,USR_005_Cash,ACC_Input_From_Outside_Cash,CASH,58775.42,1.00,External_Inflow
EX_IN_000239,2020-03-27T09:22:00,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,58775.42,1.00,External_Inflow
EX_IN_000237,2020-03-27T09:28:51,USR_007_Cash,ACC_Input_From_Outside_Cash,CASH,58775.42,1.00,External_Inflow
M_000241,2020-03-27T15:13:00,USR_003_Stock,USR_004_Stock,STK_002,1032,1.01,MM_Balance
M_000241,2020-03-27T15:13:00,USR_004_Cash,USR_003_Cash,CASH,1042.32,1.00,MM_Balance
M_000240,2020-03-27T15:59:00,USR_004_Stock,USR_003_Stock,STK_002,1367,1.01,MM_Balance
M_000240,2020-03-27T15:59:00,USR_003_Cash,USR_004_Cash,CASH,1380.67,1.00,MM_Balance
M_000242,2020-03-28T15:06:00,USR_004_Stock,USR_003_Stock,STK_002,1109,1.01,MM_Balance
M_000242,2020-03-28T15:06:00,USR_003_Cash,USR_004_Cash,CASH,1120.09,1.00,MM_Balance
M_000243,2020-03-28T15:53:00,USR_003_Stock,USR_004_Stock,STK_002,1475,1.01,MM_Balance
M_000243,2020-03-28T15:53:00,USR_004_Cash,USR_003_Cash,CASH,1489.75,1.00,MM_Balance
M_000244,2020-03-29T15:04:00,USR_004_Stock,USR_003_Stock,STK_002,2460,1.01,MM_Balance
M_000244,2020-03-29T15:04:00,USR_003_Cash,USR_004_Cash,CASH,2484.60,1.00,MM_Balance
M_000245,2020-03-29T15:09:00,USR_003_Stock,USR_004_Stock,STK_002,1548,1.01,MM_Balance
M_000245,2020-03-29T15:09:00,USR_004_Cash,USR_003_Cash,CASH,1563.48,1.00,MM_Balance
EX_OUT_000250,2020-03-30T09:03:29,ACC_Output_To_Outside_Cash,USR_009_Cash,CASH,909.01,1.00,External_Outflow
EX_OUT_000251,2020-03-30T09:04:31,ACC_Output_To_Outside_Cash,USR_006_Cash,CASH,909.01,1.00,External_Outflow
EX_OUT_000249,2020-03-30T09:09:12,ACC_Output_To_Outside_Cash,USR_002_Cash,CASH,909.01,1.00,External_Outflow
EX_OUT_000247,2020-03-30T09:12:17,ACC_Output_To_Outside_Cash,USR_007_Cash,CASH,909.01,1.00,External_Outflow
EX_OUT_000246,2020-03-30T09:15:10,ACC_Output_To_Outside_Cash,USR_010_Cash,CASH,721.28,1.00,External_Outflow
EX_OUT_000248,2020-03-30T09:25:59,ACC_Output_To_Outside_Cash,USR_005_Cash,CASH,909.01,1.00,External_Outflow
M_000254,2020-03-30T11:56:35,USR_003_Stock,USR_010_Stock,STK_004,81,2650.13,Normal
M_000254,2020-03-30T11:56:35,USR_010_Cash,USR_003_Cash,CASH,214660.53,1.00,Normal
M_000252,2020-03-30T12:27:10,USR_003_Stock,USR_009_Stock,STK_005,71,3352.20,Normal
M_000252,2020-03-30T12:27:10,USR_009_Cash,USR_003_Cash,CASH,238006.20,1.00,Normal
M_000253,2020-03-30T14:35:34,USR_001_Stock,USR_004_Stock,STK_004,1718,1984.17,Normal
M_000253,2020-03-30T14:35:34,USR_004_Cash,USR_001_Cash,CASH,3408804.06,1.00,Normal
M_000257,2020-03-30T15:04:00,USR_004_Stock,USR_003_Stock,STK_004,2602,2604.20,MM_Balance
M_000257,2020-03-30T15:04:00,USR_003_Cash,USR_004_Cash,CASH,6776128.40,1.00,MM_Balance
M_000256,2020-03-30T15:19:00,USR_003_Stock,USR_004_Stock,STK_002,1862,1.03,MM_Balance
M_000256,2020-03-30T15:19:00,USR_004_Cash,USR_003_Cash,CASH,1917.86,1.00,MM_Balance
M_000255,2020-03-30T15:27:00,USR_004_Stock,USR_003_Stock,STK_002,1342,1.03,MM_Balance
M_000255,2020-03-30T15:27:00,USR_003_Cash,USR_004_Cash,CASH,1382.26,1.00,MM_Balance
M_000258,2020-03-31T15:20:00,USR_004_Stock,USR_003_Stock,STK_002,1615,1.05,MM_Balance
M_000258,2020-03-31T15:20:00,USR_003_Cash,USR_004_Cash,CASH,1695.75,1.00,MM_Balance
M_000259,2020-03-31T15:20:00,USR_003_Stock,USR_004_Stock,STK_004,1981,2587.98,MM_Balance
M_000259,2020-03-31T15:20:00,USR_004_Cash,USR_003_Cash,CASH,5126788.38,1.00,MM_Balance
M_000260,2020-03-31T15:25:00,USR_003_Stock,USR_004_Stock,STK_002,2975,1.05,MM_Balance
M_000260,2020-03-31T15:25:00,USR_004_Cash,USR_003_Cash,CASH,3123.75,1.00,MM_Balance
M_000261,2020-03-31T15:47:00,USR_004_Stock,USR_003_Stock,STK_004,1596,2587.98,MM_Balance
M_000261,2020-03-31T15:47:00,USR_003_Cash,USR_004_Cash,CASH,4130416.08,1.00,MM_Balance
M_000262,2020-04-01T11:42:10,USR_004_Stock,USR_006_Stock,STK_004,81,2573.58,Normal
M_000262,2020-04-01T11:42:10,USR_006_Cash,USR_004_Cash,CASH,208459.98,1.00,Normal
M_000263,2020-04-01T15:09:00,USR_004_Stock,USR_003_Stock,STK_002,2348,1.05,MM_Balance
M_000263,2020-04-01T15:09:00,USR_003_Cash,USR_004_Cash,CASH,2465.40,1.00,MM_Balance
M_000264,2020-04-01T15:24:00,USR_003_Stock,USR_004_Stock,STK_002,2616,1.05,MM_Balance
M_000264,2020-04-01T15:24:00,USR_004_Cash,USR_003_Cash,CASH,2746.80,1.00,MM_Balance
M_000265,2020-04-02T09:54:11,USR_004_Stock,USR_005_Stock,STK_002,18,1.02,Normal
M_000265,2020-04-02T09:54:11,USR_005_Cash,USR_004_Cash,CASH,18.36,1.00,Normal
M_000266,2020-04-02T14:13:19,USR_004_Stock,USR_009_Stock,STK_001,123,5552.43,Normal
M_000266,2020-04-02T14:13:19,USR_009_Cash,USR_004_Cash,CASH,682948.89,1.00,Normal
M_000267,2020-04-02T15:23:00,USR_004_Stock,USR_003_Stock,STK_002,1912,1.04,MM_Balance
M_000267,2020-04-02T15:23:00,USR_003_Cash,USR_004_Cash,CASH,1988.48,1.00,MM_Balance
M_000268,2020-04-02T15:49:00,USR_003_Stock,USR_004_Stock,STK_002,1948,1.04,MM_Balance
M_000268,2020-04-02T15:49:00,USR_004_Cash,USR_003_Cash,CASH,2025.92,1.00,MM_Balance
EX_OUT_000270,2020-04-03T09:02:55,ACC_Output_To_Outside_Cash,USR_005_Cash,CASH,64543.04,1.00,External_Outflow
EX_OUT_000271,2020-04-03T09:03:57,ACC_Output_To_Outside_Cash,USR_007_Cash,CASH,64543.04,1.00,External_Outflow
EX_OUT_000269,2020-04-03T09:14:11,ACC_Output_To_Outside_Cash,USR_002_Cash,CASH,64543.04,1.00,External_Outflow
M_000272,2020-04-03T14:35:45,USR_005_Stock,USR_003_Stock,STK_002,292,1.00,Normal
M_000272,2020-04-03T14:35:45,USR_003_Cash,USR_005_Cash,CASH,292.00,1.00,Normal
M_000274,2020-04-03T15:25:00,USR_003_Stock,USR_004_Stock,STK_002,2633,1.11,MM_Balance
M_000274,2020-04-03T15:25:00,USR_004_Cash,USR_003_Cash,CASH,2922.63,1.00,MM_Balance
M_000273,2020-04-03T15:29:00,USR_004_Stock,USR_003_Stock,STK_002,2962,1.11,MM_Balance
M_000273,2020-04-03T15:29:00,USR_003_Cash,USR_004_Cash,CASH,3287.82,1.00,MM_Balance
M_000275,2020-04-04T13:39:53,USR_008_Stock,USR_003_Stock,STK_001,197,5568.33,Normal
M_000275,2020-04-04T13:39:53,USR_003_Cash,USR_008_Cash,CASH,1096961.01,1.00,Normal
M_000277,2020-04-04T15:24:00,USR_003_Stock,USR_004_Stock,STK_002,2222,1.09,MM_Balance
M_000277,2020-04-04T15:24:00,USR_004_Cash,USR_003_Cash,CASH,2421.98,1.00,MM_Balance
M_000276,2020-04-04T15:40:00,USR_004_Stock,USR_003_Stock,STK_002,2080,1.09,MM_Balance
M_000276,2020-04-04T15:40:00,USR_003_Cash,USR_004_Cash,CASH,2267.20,1.00,MM_Balance
M_000278,2020-04-05T14:55:43,USR_009_Stock,USR_003_Stock,STK_003,271,1.00,Normal
M_000278,2020-04-05T14:55:43,USR_003_Cash,USR_009_Cash,CASH,271.00,1.00,Normal
M_000280,2020-04-05T15:08:00,USR_003_Stock,USR_004_Stock,STK_002,1591,1.10,MM_Balance
M_000280,2020-04-05T15:08:00,USR_004_Cash,USR_003_Cash,CASH,1750.10,1.00,MM_Balance
M_000279,2020-04-05T15:10:00,USR_004_Stock,USR_003_Stock,STK_002,2136,1.10,MM_Balance
M_000279,2020-04-05T15:10:00,USR_003_Cash,USR_004_Cash,CASH,2349.60,1.00,MM_Balance
M_000281,2020-04-06T15:14:00,USR_004_Stock,USR_003_Stock,STK_002,1562,1.11,MM_Balance
M_000281,2020-04-06T15:14:00,USR_003_Cash,USR_004_Cash,CASH,1733.82,1.00,MM_Balance
M_000282,2020-04-06T15:49:00,USR_003_Stock,USR_004_Stock,STK_002,1344,1.11,MM_Balance
M_000282,2020-04-06T15:49:00,USR_004_Cash,USR_003_Cash,CASH,1491.84,1.00,MM_Balance
M_000283,2020-04-07T15:16:00,USR_004_Stock,USR_003_Stock,STK_002,1921,1.13,MM_Balance
M_000283,2020-04-07T15:16:00,USR_003_Cash,USR_004_Cash,CASH,2170.73,1.00,MM_Balance
M_000284,2020-04-07T15:52:00,USR_003_Stock,USR_004_Stock,STK_002,2765,1.13,MM_Balance
M_000284,2020-04-07T15:52:00,USR_004_Cash,USR_003_Cash,CASH,3124.45,1.00,MM_Balance
EX_IN_000286,2020-04-08T09:11:58,USR_001_Cash,ACC_Input_From_Outside_Cash,CASH,15565.98,1.00,External_Inflow
EX_IN_000285,2020-04-08T09:23:31,USR_008_Cash,ACC_Input_From_Outside_Cash,CASH,15565.98,1.00,External_Inflow
EX_IN_000288,2020-04-08T09:24:15,USR_009_Cash,ACC_Input_From_Outside_Cash,CASH,15565.98,1.00,External_Inflow
EX_IN_000287,2020-04-08T09:29:23,USR_010_Cash,ACC_Input_From_Outside_Cash,CASH,15565.98,1.00,External_Inflow
M_000289,2020-04-08T14:10:56,USR_008_Stock,USR_004_Stock,STK_003,303,1.04,Normal
M_000289,2020-04-08T14:10:56,USR_004_Cash,USR_008_Cash,CASH,315.12,1.00,Normal
M_000290,2020-04-08T15:03:00,USR_004_Stock,USR_003_Stock,STK_002,2881,1.15,MM_Balance
M_000290,2020-04-08T15:03:00,USR_003_Cash,USR_004_Cash,CASH,3313.15,1.00,MM_Balance
M_000291,2020-04-08T15:41:00,USR_003_Stock,USR_004_Stock,STK_002,2775,1.15,MM_Balance
M_000291,2020-04-08T15:41:00,USR_004_Cash,USR_003_Cash,CASH,3191.25,1.00,MM_Balance
EX_OUT_000294,2020-04-09T09:02:34,ACC_Output_To_Outside_Cash,USR_006_Cash,CASH,25453.91,1.00,External_Outflow
EX_OUT_000298,2020-04-09T09:03:10,ACC_Output_To_Outside_Cash,USR_002_Cash,CASH,25453.91,1.00,External_Outflow
EX_OUT_000292,2020-04-09T09:12:48,ACC_Output_To_Outside_Cash,USR_010_Cash,CASH,25453.91,1.00,External_Outflow
EX_OUT_000299,2020-04-09T09:13:45,ACC_Output_To_Outside_Cash,USR_007_Cash,CASH,25453.91,1.00,External_Outflow
EX_OUT_000293,2020-04-09T09:15:25,ACC_Output_To_Outside_Cash,USR_001_Cash,CASH,25453.91,1.00,External_Outflow
EX_OUT_000295,2020-04-09T09:21:37,ACC_Output_To_Outside_Cash,USR_008_Cash,CASH,25453.91,1.00,External_Outflow
EX_OUT_000297,2020-04-09T09:26:14,ACC_Output_To_Outside_Cash,USR_005_Cash,CASH,25453.91,1.00,External_Outflow
EX_OUT_000296,2020-04-09T09:27:07,ACC_Output_To_Outside_Cash,USR_009_Cash,CASH,25453.91,1.00,External_Outflow
M_000300,2020-04-09T15:27:00,USR_004_Stock,USR_003_Stock,STK_002,1446,1.16,MM_Balance
M_000300,2020-04-09T15:27:00,USR_003_Cash,USR_004_Cash,CASH,1677.36,1.00,MM_Balance
M_000301,2020-04-10T13:23:38,USR_005_Stock,USR_004_Stock,STK_002,243,1.15,Normal
M_000301,2020-04-10T13:23:38,USR_004_Cash,USR_005_Cash,CASH,279.45,1.00,Normal
M_000302,2020-04-10T15:41:00,USR_004_Stock,USR_003_Stock,STK_002,2806,1.25,MM_Balance
M_000302,2020-04-10T15:41:00,USR_003_Cash,USR_004_Cash,CASH,3507.50,1.00,MM_Balance
M_000303,2020-04-10T15:55:00,USR_003_Stock,USR_004_Stock,STK_002,1325,1.25,MM_Balance
M_000303,2020-04-10T15:55:00,USR_004_Cash,USR_003_Cash,CASH,1656.25,1.00,MM_Balance
M_000304,2020-04-11T10:42:28,USR_009_Stock,USR_003_Stock,STK_001,119,5614.34,Normal
M_000304,2020-04-11T10:42:28,USR_003_Cash,USR_009_Cash,CASH,668106.46,1.00,Normal
M_000305,2020-04-11T13:50:53,USR_003_Stock,USR_007_Stock,STK_003,226,1.08,Normal
M_000305,2020-04-11T13:50:53,USR_007_Cash,USR_003_Cash,CASH,244.08,1.00,Normal
M_000306,2020-04-11T15:24:00,USR_004_Stock,USR_003_Stock,STK_002,1468,1.25,MM_Balance
M_000306,2020-04-11T15:24:00,USR_003_Cash,USR_004_Cash,CASH,1835.00,1.00,MM_Balance
M_000307,2020-04-11T15:51:00,USR_003_Stock,USR_004_Stock,STK_002,2496,1.25,MM_Balance
M_000307,2020-04-11T15:51:00,USR_004_Cash,USR_003_Cash,CASH,3120.00,1.00,MM_Balance
M_000309,2020-04-12T12:21:45,USR_004_Stock,USR_006_Stock,STK_001,189,5600.07,Normal
M_000309,2020-04-12T12:21:45,USR_006_Cash,USR_004_Cash,CASH,1058413.23,1.00,Normal
M_000308,2020-04-12T13:14:50,USR_003_Stock,USR_009_Stock,STK_003,271,1.03,Normal
M_000308,2020-04-12T13:14:50,USR_009_Cash,USR_003_Cash,CASH,279.13,1.00,Normal
M_000311,2020-04-12T15:35:00,USR_003_Stock,USR_004_Stock,STK_002,1508,1.30,MM_Balance
